1280.0,1.5,321.29,12.03
1280.0,1.5,321.72,12.06
1280.0,1.5,330.31,12.63
1280.0,1.5,332.71,12.79
1290.0,1.3,385.87,14.72
1290.0,1.5,323.62,12.05
1290.0,1.5,324.04,12.09
1290.0,1.5,332.68,12.66
1290.0,1.5,335.09,12.82
130.0,0.1,35.29,2.08
130.0,0.1,35.41,2.08
130.0,0.1,36.58,2.16
130.0,0.1,36.95,2.18
130.0,0.1,43.97,2.45
1300.0,1.3,388.53,14.76
1300.0,1.5,325.95,12.07
1300.0,1.5,326.36,12.11
1300.0,1.5,335.05,12.68
1300.0,1.5,337.46,12.85
1310.0,1.3,391.18,14.79
1310.0,1.5,337.41,12.71
1310.0,1.5,339.83,12.88
1310.0,1.6,328.27,12.1
1310.0,1.6,328.69,12.14
1320.0,1.4,393.83,14.83
1320.0,1.5,339.78,12.74
1320.0,1.5,342.2,12.9
1320.0,1.6,330.59,12.12
1320.0,1.6,331.0,12.16
1330.0,1.4,396.48,14.87
1330.0,1.5,344.57,12.93
1330.0,1.6,332.92,12.14
1330.0,1.6,333.32,12.18
1330.0,1.6,342.14,12.76
1340.0,1.4,399.12,14.9
1340.0,1.6,335.23,12.16
1340.0,1.6,335.64,12.2
1340.0,1.6,344.49,12.79
1340.0,1.6,346.93,12.95
1350.0,1.4,401.76,14.94
1350.0,1.6,337.55,12.18
1350.0,1.6,337.95,12.22
1350.0,1.6,346.85,12.81
1350.0,1.6,349.3,12.98
1360.0,1.4,404.39,14.97
1360.0,1.6,339.87,12.2
1360.0,1.6,340.26,12.24
1360.0,1.6,349.2,12.83
1360.0,1.6,351.65,13.0
1370.0,1.4,407.02,15.0
1370.0,1.6,342.18,12.21
1370.0,1.6,342.57,12.25
1370.0,1.6,351.55,12.85
1370.0,1.6,354.01,13.02
1380.0,1.4,409.65,15.03
1380.0,1.6,353.9,12.87
1380.0,1.6,356.36,13.04
1380.0,1.7,344.49,12.23
1380.0,1.7,344.87,12.27
1390.0,1.4,412.27,15.06
1390.0,1.6,356.25,12.89
1390.0,1.6,358.72,13.06
1390.0,1.7,346.8,12.25
1390.0,1.7,347.18,12.29
140.0,0.1,39.36,2.31
140.0,0.1,39.76,2.34
140.0,0.1,47.29,2.63
140.0,0.2,37.97,2.23
140.0,0.2,38.1,2.24
1400.0,1.5,414.89,15.09
1400.0,1.6,358.59,12.91
1400.0,1.6,361.06,13.08
1400.0,1.7,349.1,12.26
1400.0,1.7,349.48,12.3
1410.0,1.5,417.5,15.12
1410.0,1.7,351.41,12.27
1410.0,1.7,351.78,12.31
1410.0,1.7,360.93,12.92
1410.0,1.7,363.41,13.1
1420.0,1.5,420.11,15.15
1420.0,1.7,353.71,12.29
1420.0,1.7,354.07,12.33
1420.0,1.7,363.27,12.94
1420.0,1.7,365.76,13.11
1430.0,1.5,422.72,15.18
1430.0,1.7,356.01,12.3
1430.0,1.7,356.37,12.34
1430.0,1.7,365.61,12.95
1430.0,1.7,368.1,13.13
1440.0,1.5,425.32,15.2
1440.0,1.7,358.31,12.31
1440.0,1.7,358.66,12.35
1440.0,1.7,367.95,12.97
1440.0,1.7,370.44,13.14
1450.0,1.5,427.92,15.22
1450.0,1.7,360.6,12.32
1450.0,1.7,360.95,12.36
1450.0,1.7,370.28,12.98
1450.0,1.7,372.77,13.16
1460.0,1.5,430.52,15.25
1460.0,1.7,372.61,12.99
1460.0,1.7,375.11,13.17
1460.0,1.8,362.9,12.32
1460.0,1.8,363.24,12.36
1470.0,1.5,433.11,15.27
1470.0,1.7,374.94,13.0
1470.0,1.7,377.44,13.18
1470.0,1.8,365.19,12.33
1470.0,1.8,365.53,12.37
1480.0,1.6,435.7,15.29
1480.0,1.7,379.77,13.19
1480.0,1.8,367.48,12.34
1480.0,1.8,367.82,12.38
1480.0,1.8,377.27,13.01
1490.0,1.6,438.28,15.31
1490.0,1.8,369.76,12.34
1490.0,1.8,370.1,12.38
1490.0,1.8,379.59,13.02
1490.0,1.8,382.1,13.2
150.0,0.1,50.6,2.81
150.0,0.2,40.65,2.38
150.0,0.2,40.79,2.39
150.0,0.2,42.14,2.47
150.0,0.2,42.56,2.49
1500.0,1.6,440.87,15.33
1500.0,1.8,372.05,12.35
1500.0,1.8,372.38,12.39
1500.0,1.8,381.91,13.03
1500.0,1.8,384.43,13.21
1510.0,1.6,443.44,15.35
1510.0,1.8,374.33,12.35
1510.0,1.8,374.66,12.39
1510.0,1.8,384.23,13.03
1510.0,1.8,386.75,13.22
1520.0,1.6,446.02,15.37
1520.0,1.8,376.61,12.35
1520.0,1.8,376.94,12.39
1520.0,1.8,386.55,13.04
1520.0,1.8,389.07,13.22
1530.0,1.6,448.59,15.38
1530.0,1.8,388.87,13.05
1530.0,1.8,391.39,13.23
1530.0,1.9,378.89,12.35
1530.0,1.9,379.21,12.39
1540.0,1.6,451.15,15.4
1540.0,1.8,391.18,13.05
1540.0,1.8,393.71,13.23
1540.0,1.9,381.17,12.35
1540.0,1.9,381.49,12.39
1550.0,1.6,453.72,15.41
1550.0,1.8,393.5,13.05
1550.0,1.8,396.03,13.24
1550.0,1.9,383.45,12.35
1550.0,1.9,383.76,12.39
1560.0,1.7,456.28,15.42
1560.0,1.9,385.72,12.35
1560.0,1.9,386.03,12.39
1560.0,1.9,395.81,13.05
1560.0,1.9,398.34,13.24
1570.0,1.7,458.83,15.44
1570.0,1.9,387.99,12.35
1570.0,1.9,388.3,12.39
1570.0,1.9,398.11,13.05
1570.0,1.9,400.65,13.24
1580.0,1.7,461.39,15.45
1580.0,1.9,390.26,12.34
1580.0,1.9,390.56,12.39
1580.0,1.9,400.42,13.05
1580.0,1.9,402.96,13.24
1590.0,1.7,463.94,15.46
1590.0,1.9,392.53,12.34
1590.0,1.9,392.82,12.38
1590.0,1.9,402.72,13.05
1590.0,1.9,405.26,13.24
160.0,0.1,53.9,2.98
160.0,0.2,43.33,2.53
160.0,0.2,43.47,2.53
160.0,0.2,44.91,2.62
160.0,0.2,45.36,2.65
1600.0,1.7,466.48,15.47
1600.0,1.9,394.79,12.33
1600.0,1.9,405.02,13.05
1600.0,1.9,407.57,13.24
1600.0,2.0,395.09,12.38
1610.0,1.7,469.03,15.47
1610.0,1.9,407.32,13.05
1610.0,1.9,409.87,13.24
1610.0,2.0,397.05,12.33
1610.0,2.0,397.35,12.37
1620.0,1.7,471.56,15.48
1620.0,1.9,409.62,13.04
1620.0,1.9,412.17,13.23
1620.0,2.0,399.31,12.32
1620.0,2.0,399.6,12.36
1630.0,1.7,474.1,15.49
1630.0,2.0,401.57,12.31
1630.0,2.0,401.86,12.35
1630.0,2.0,411.92,13.04
1630.0,2.0,414.47,13.23
1640.0,1.8,476.63,15.49
1640.0,2.0,403.83,12.3
1640.0,2.0,404.11,12.34
1640.0,2.0,414.21,13.03
1640.0,2.0,416.76,13.22
1650.0,1.8,479.16,15.5
1650.0,2.0,406.09,12.29
1650.0,2.0,406.37,12.33
1650.0,2.0,416.5,13.03
1650.0,2.0,419.05,13.22
1660.0,1.8,481.69,15.5
1660.0,2.0,408.34,12.28
1660.0,2.0,408.62,12.32
1660.0,2.0,418.79,13.02
1660.0,2.0,421.35,13.21
1670.0,1.8,484.21,15.5
1670.0,2.0,410.59,12.27
1670.0,2.0,410.86,12.31
1670.0,2.0,421.08,13.01
1670.0,2.0,423.64,13.2
1680.0,1.8,486.73,15.5
1680.0,2.0,423.37,13.0
1680.0,2.0,425.92,13.19
1680.0,2.1,412.84,12.25
1680.0,2.1,413.11,12.3
1690.0,1.8,489.25,15.5
1690.0,2.0,425.65,12.99
1690.0,2.0,428.21,13.18
1690.0,2.1,415.09,12.24
1690.0,2.1,415.36,12.28
170.0,0.1,57.2,3.16
170.0,0.2,46.0,2.67
170.0,0.2,46.15,2.68
170.0,0.2,47.67,2.78
170.0,0.2,48.15,2.8
1700.0,1.8,491.76,15.5
1700.0,2.0,430.49,13.17
1700.0,2.1,417.33,12.22
1700.0,2.1,417.6,12.27
1700.0,2.1,427.93,12.98
1710.0,1.9,494.27,15.5
1710.0,2.1,419.58,12.21
1710.0,2.1,419.84,12.25
1710.0,2.1,430.22,12.96
1710.0,2.1,432.77,13.16
1720.0,1.9,496.77,15.5
1720.0,2.1,421.82,12.19
1720.0,2.1,422.08,12.23
1720.0,2.1,432.49,12.95
1720.0,2.1,435.05,13.15
1730.0,1.9,499.28,15.49
1730.0,2.1,424.06,12.17
1730.0,2.1,424.31,12.21
1730.0,2.1,434.77,12.93
1730.0,2.1,437.33,13.13
1740.0,1.9,501.77,15.49
1740.0,2.1,426.3,12.15
1740.0,2.1,426.55,12.2
1740.0,2.1,437.04,12.92
1740.0,2.1,439.6,13.12
1750.0,1.9,504.27,15.48
1750.0,2.1,439.32,12.9
1750.0,2.1,441.87,13.1
1750.0,2.2,428.53,12.13
1750.0,2.2,428.78,12.18
1760.0,1.9,506.76,15.48
1760.0,2.1,441.59,12.88
1760.0,2.1,444.14,13.09
1760.0,2.2,430.77,12.11
1760.0,2.2,431.01,12.15
1770.0,1.9,509.25,15.47
1770.0,2.1,443.86,12.87
1770.0,2.1,446.41,13.07
1770.0,2.2,433.0,12.09
1770.0,2.2,433.24,12.13
1780.0,1.9,511.74,15.46
1780.0,2.2,435.23,12.07
1780.0,2.2,435.47,12.11
1780.0,2.2,446.12,12.85
1780.0,2.2,448.68,13.05
1790.0,2.0,514.22,15.45
1790.0,2.2,437.46,12.04
1790.0,2.2,437.7,12.08
1790.0,2.2,448.39,12.83
1790.0,2.2,450.94,13.03
180.0,0.2,48.67,2.82
180.0,0.2,48.83,2.83
180.0,0.2,50.44,2.93
180.0,0.2,50.94,2.96
180.0,0.2,60.48,3.33
1800.0,2.0,516.7,15.44
1800.0,2.2,439.68,12.02
1800.0,2.2,439.92,12.06
1800.0,2.2,450.65,12.8
1800.0,2.2,453.2,13.01
1810.0,2.0,519.18,15.43
1810.0,2.2,441.91,11.99
1810.0,2.2,442.14,12.03
1810.0,2.2,452.91,12.78
1810.0,2.2,455.46,12.99
