110.0,318.71,0.1,35.48,1.99
110.0,320.87,0.1,35.75,1.75
110.0,324.64,0.1,36.15,2.03
110.0,345.69,0.1,38.58,1.63
110.0,346.54,0.1,38.57,2.37
110.0,348.73,0.1,38.88,1.91
110.0,353.08,0.1,39.43,1.8
110.0,360.93,0.1,40.32,1.98
110.0,374.61,0.1,41.9,2.06
110.0,386.08,0.1,43.2,1.83
1100.0,187.73,1.6,213.55,6.5
1100.0,240.73,1.3,283.81,11.7
1100.0,258.96,1.2,309.9,12.26
1100.0,259.48,1.2,313.03,11.37
1100.0,259.68,1.2,313.02,11.37
1100.0,259.92,1.2,312.99,12.46
1100.0,261.32,1.2,315.57,11.52
1100.0,261.89,1.2,316.41,11.56
1100.0,262.87,1.1,317.09,12.7
1100.0,263.91,1.1,319.08,12.82
1100.0,266.79,1.1,323.92,10.86
1100.0,267.62,1.1,323.35,13.07
1100.0,269.08,1.1,326.78,13.29
1100.0,282.27,1.1,344.94,9.55
1100.0,282.92,1.1,347.06,12.08
1100.0,283.31,1.1,345.83,16.24
1100.0,286.13,1.1,350.8,11.05
1100.0,289.58,1.0,356.86,12.6
1100.0,293.14,1.0,366.22,13.13
1100.0,301.8,1.0,377.21,11.05
1110.0,187.62,1.7,215.43,6.51
1110.0,240.47,1.3,286.22,11.75
1110.0,258.58,1.2,312.49,12.31
1110.0,259.11,1.2,315.62,11.41
1110.0,259.32,1.2,315.61,11.41
1110.0,259.53,1.2,315.59,12.51
1110.0,260.97,1.2,318.18,11.56
1110.0,261.51,1.2,319.02,11.6
1110.0,262.45,1.2,319.71,12.76
1110.0,263.52,1.2,321.71,12.88
1110.0,266.38,1.1,326.59,10.89
1110.0,267.21,1.1,326.03,13.13
1110.0,268.63,1.1,329.47,13.35
1110.0,281.82,1.1,347.76,9.57
1110.0,282.45,1.1,349.89,12.13
1110.0,282.86,1.1,348.66,16.32
1110.0,285.65,1.1,353.65,11.08
1110.0,289.09,1.1,359.76,12.65
1110.0,292.63,1.0,369.15,13.18
1110.0,301.28,1.0,380.23,11.09
1120.0,187.51,1.7,217.3,6.51
1120.0,240.22,1.3,288.62,11.79
1120.0,258.23,1.2,315.07,12.36
1120.0,258.75,1.2,318.21,11.46
1120.0,258.97,1.2,318.21,11.45
1120.0,259.14,1.2,318.18,12.56
1120.0,260.62,1.2,320.79,11.6
1120.0,261.12,1.2,321.64,11.64
1120.0,262.05,1.2,322.33,12.81
1120.0,263.13,1.2,324.35,12.93
1120.0,265.96,1.2,329.25,10.93
1120.0,266.81,1.2,328.7,13.18
1120.0,268.2,1.1,332.15,13.41
1120.0,281.36,1.1,350.58,9.6
1120.0,281.99,1.1,352.71,12.17
1120.0,282.41,1.1,351.49,16.4
1120.0,285.18,1.1,356.51,11.12
1120.0,288.6,1.1,362.65,12.7
1120.0,292.12,1.0,372.07,13.23
1120.0,300.76,1.0,383.24,11.12
1130.0,187.41,1.7,219.18,6.51
1130.0,239.95,1.3,291.02,11.84
1130.0,257.9,1.2,317.66,12.41
1130.0,258.38,1.2,320.8,11.49
1130.0,258.61,1.2,320.79,11.49
1130.0,258.76,1.2,320.77,12.61
1130.0,260.27,1.2,323.4,11.64
1130.0,260.73,1.2,324.25,11.69
1130.0,261.66,1.2,324.95,12.86
1130.0,262.74,1.2,326.98,12.98
1130.0,265.57,1.2,331.91,10.96
1130.0,266.41,1.2,331.36,13.24
1130.0,267.77,1.2,334.83,13.46
1130.0,280.9,1.1,353.39,9.62
1130.0,281.52,1.1,355.53,12.22
1130.0,281.96,1.1,354.31,16.48
1130.0,284.71,1.1,359.36,11.15
1130.0,288.12,1.1,365.53,12.75
1130.0,291.61,1.1,374.99,13.28
1130.0,300.25,1.0,386.24,11.16
1140.0,187.31,1.7,221.05,6.51
1140.0,239.68,1.3,293.42,11.88
1140.0,257.57,1.2,320.23,12.45
1140.0,258.02,1.2,323.38,11.53
1140.0,258.25,1.2,323.38,11.53
1140.0,258.37,1.2,323.36,12.65
1140.0,259.92,1.2,326.0,11.68
1140.0,260.35,1.2,326.85,11.72
1140.0,261.29,1.2,327.57,12.91
1140.0,262.35,1.2,329.6,13.03
1140.0,265.17,1.2,334.56,10.99
1140.0,266.02,1.2,334.03,13.29
1140.0,267.35,1.2,337.51,13.51
1140.0,280.44,1.1,356.2,9.64
1140.0,281.05,1.1,358.34,12.26
1140.0,281.51,1.1,357.12,16.55
1140.0,284.24,1.1,362.2,11.19
1140.0,287.63,1.1,368.41,12.79
1140.0,291.11,1.1,377.91,13.33
1140.0,299.73,1.0,389.24,11.19
1150.0,187.2,1.7,222.93,6.51
1150.0,239.43,1.3,295.82,11.92
1150.0,257.24,1.2,322.81,12.5
1150.0,257.67,1.2,325.96,11.57
1150.0,257.87,1.2,325.96,11.57
1150.0,257.99,1.2,325.94,12.7
1150.0,259.56,1.2,328.59,11.72
1150.0,259.98,1.2,329.45,11.76
1150.0,260.91,1.2,330.18,12.95
1150.0,261.96,1.2,332.22,13.08
1150.0,264.78,1.2,337.21,11.03
1150.0,265.63,1.2,336.68,13.34
1150.0,266.92,1.2,340.18,13.56
1150.0,279.98,1.1,359.0,9.66
1150.0,280.59,1.1,361.15,12.3
1150.0,281.06,1.1,359.94,16.63
1150.0,283.77,1.1,365.04,11.22
1150.0,287.16,1.1,371.28,12.84
1150.0,290.6,1.1,380.81,13.38
1150.0,299.22,1.1,392.24,11.22
1160.0,187.09,1.7,224.8,6.51
1160.0,239.16,1.3,298.21,11.96
1160.0,256.91,1.2,325.38,12.54
1160.0,257.32,1.2,328.54,11.61
1160.0,257.5,1.2,328.54,11.61
1160.0,257.61,1.2,328.52,12.74
1160.0,259.19,1.2,331.19,11.76
1160.0,259.61,1.2,332.05,11.8
1160.0,260.54,1.2,332.79,13.0
1160.0,261.58,1.2,334.84,13.13
1160.0,264.37,1.2,339.86,11.06
1160.0,265.24,1.2,339.34,13.39
1160.0,266.5,1.2,342.85,13.62
1160.0,279.52,1.1,361.8,9.68
1160.0,280.11,1.1,363.95,12.34
1160.0,280.61,1.1,362.74,16.7
1160.0,283.3,1.1,367.88,11.25
1160.0,286.69,1.1,374.15,12.88
1160.0,290.09,1.1,383.72,13.43
1160.0,298.72,1.1,395.23,11.25
1170.0,186.98,1.7,226.67,6.51
1170.0,238.92,1.4,300.6,12.0
1170.0,256.58,1.3,327.95,12.59
1170.0,256.97,1.2,331.11,11.64
1170.0,257.12,1.2,331.11,11.64
1170.0,257.23,1.2,331.09,12.79
1170.0,258.81,1.2,333.78,11.79
1170.0,259.23,1.2,334.65,11.84
1170.0,260.17,1.2,335.39,13.05
1170.0,261.2,1.2,337.46,13.17
1170.0,263.97,1.2,342.5,11.09
1170.0,264.86,1.2,341.99,13.44
1170.0,266.09,1.2,345.51,13.67
1170.0,279.07,1.1,364.59,9.7
1170.0,279.64,1.1,366.75,12.38
1170.0,280.16,1.1,365.55,16.78
1170.0,282.84,1.1,370.71,11.28
1170.0,286.22,1.1,377.02,12.93
1170.0,289.6,1.1,386.62,13.47
1170.0,298.22,1.1,398.21,11.28
1180.0,186.87,1.8,228.54,6.5
1180.0,238.68,1.4,302.99,12.04
1180.0,256.26,1.3,330.51,12.63
1180.0,256.62,1.3,333.68,11.67
1180.0,256.75,1.3,333.68,11.67
1180.0,256.85,1.3,333.66,12.83
1180.0,258.43,1.3,336.36,11.83
1180.0,258.85,1.2,337.24,11.87
1180.0,259.81,1.2,337.99,13.09
1180.0,260.81,1.2,340.07,13.22
1180.0,263.56,1.2,345.14,11.12
1180.0,264.48,1.2,344.64,13.48
1180.0,265.68,1.2,348.17,13.71
1180.0,278.61,1.2,367.38,9.72
1180.0,279.17,1.2,369.55,12.42
1180.0,279.7,1.2,368.35,16.85
1180.0,282.38,1.1,373.54,11.31
1180.0,285.74,1.1,379.88,12.97
1180.0,289.1,1.1,389.51,13.52
1180.0,297.71,1.1,401.19,11.31
1190.0,186.77,1.8,230.41,6.5
1190.0,238.45,1.4,305.37,12.08
1190.0,255.95,1.3,333.07,12.67
1190.0,256.27,1.3,336.24,11.71
1190.0,256.37,1.3,336.25,11.71
1190.0,256.48,1.3,336.23,12.87
1190.0,258.05,1.3,338.95,11.86
1190.0,258.48,1.3,339.82,11.91
1190.0,259.45,1.3,340.59,13.13
1190.0,260.43,1.3,342.67,13.26
1190.0,263.17,1.2,347.77,11.15
1190.0,264.11,1.2,347.28,13.53
1190.0,265.28,1.2,350.82,13.76
1190.0,278.15,1.2,370.16,9.74
1190.0,278.7,1.2,372.34,12.46
1190.0,279.25,1.2,371.14,16.92
1190.0,281.93,1.2,376.36,11.34
1190.0,285.27,1.1,382.73,13.01
1190.0,288.61,1.1,392.4,13.56
1190.0,297.2,1.1,404.17,11.34
120.0,199.57,0.2,24.0,1.31
120.0,274.45,0.1,33.23,1.96
120.0,302.38,0.1,36.62,2.04
120.0,306.45,0.1,37.11,2.07
120.0,307.0,0.1,37.28,1.95
120.0,307.03,0.1,37.27,1.95
120.0,309.97,0.1,37.62,1.97
120.0,310.69,0.1,37.71,1.97
120.0,311.22,0.1,37.78,2.11
120.0,313.76,0.1,38.06,2.12
120.0,317.96,0.1,38.65,2.16
120.0,320.04,0.1,38.95,1.9
120.0,323.81,0.1,39.39,2.2
120.0,344.69,0.1,42.03,1.77
120.0,345.67,0.1,42.02,2.57
120.0,347.84,0.1,42.36,2.08
120.0,352.03,0.1,42.95,1.96
120.0,359.88,0.1,43.92,2.16
120.0,373.42,0.1,45.64,2.24
120.0,384.81,0.1,47.05,1.98
1200.0,186.66,1.8,232.28,6.49
1200.0,238.22,1.4,307.76,12.11
1200.0,255.64,1.3,335.63,12.71
1200.0,255.92,1.3,338.8,11.74
1200.0,256.01,1.3,338.81,11.74
1200.0,256.12,1.3,338.8,12.91
1200.0,257.66,1.3,341.53,11.9
1200.0,258.12,1.3,342.41,11.94
1200.0,259.09,1.3,343.18,13.18
1200.0,260.04,1.3,345.27,13.31
1200.0,262.77,1.3,350.4,11.17
1200.0,263.75,1.2,349.92,13.58
1200.0,264.87,1.2,353.47,13.81
1200.0,277.7,1.2,372.94,9.75
1200.0,278.22,1.2,375.12,12.49
1200.0,278.79,1.2,373.93,16.99
1200.0,281.47,1.2,379.18,11.37
1200.0,284.8,1.2,385.58,13.05
1200.0,288.12,1.1,395.28,13.6
1200.0,296.7,1.1,407.14,11.36
1210.0,186.55,1.8,234.14,6.49
1210.0,238.0,1.4,310.14,12.15
1210.0,255.36,1.3,338.19,12.75
1210.0,255.59,1.3,341.36,11.77
1210.0,255.66,1.3,341.37,11.77
1210.0,255.75,1.3,341.35,12.95
1210.0,257.29,1.3,344.1,11.93
1210.0,257.75,1.3,344.99,11.97
1210.0,258.73,1.3,345.77,13.22
1210.0,259.65,1.3,347.87,13.35
1210.0,262.37,1.3,353.03,11.2
1210.0,263.38,1.3,352.55,13.62
1210.0,264.46,1.3,356.12,13.86
1210.0,277.26,1.2,375.72,9.77
1210.0,277.74,1.2,377.9,12.53
1210.0,278.34,1.2,376.72,17.06
1210.0,281.02,1.2,381.99,11.4
1210.0,284.33,1.2,388.43,13.09
1210.0,287.62,1.2,398.16,13.64
1210.0,296.19,1.1,410.1,11.39
1220.0,186.44,1.8,236.01,6.48
1220.0,237.77,1.4,312.52,12.18
1220.0,255.03,1.3,340.74,12.78
1220.0,255.25,1.3,343.92,11.8
1220.0,255.32,1.3,343.92,11.8
1220.0,255.4,1.3,343.91,12.99
1220.0,256.93,1.3,346.67,11.96
1220.0,257.4,1.3,347.56,12.0
1220.0,258.38,1.3,348.35,13.26
1220.0,259.26,1.3,350.47,13.39
1220.0,261.97,1.3,355.65,11.22
1220.0,263.03,1.3,355.19,13.67
1220.0,264.05,1.3,358.76,13.9
1220.0,276.81,1.2,378.49,9.78
1220.0,277.27,1.2,380.68,12.56
1220.0,277.89,1.2,379.5,17.13
1220.0,280.57,1.2,384.8,11.42
1220.0,283.85,1.2,391.27,13.12
1220.0,287.13,1.2,401.04,13.68
1220.0,295.69,1.1,413.06,11.41
1230.0,186.32,1.8,237.88,6.47
1230.0,237.56,1.4,314.9,12.22
1230.0,254.7,1.3,343.29,12.82
1230.0,254.91,1.3,346.47,11.83
1230.0,254.99,1.3,346.47,11.83
1230.0,255.04,1.3,346.46,13.03
1230.0,256.6,1.3,349.24,11.99
1230.0,257.05,1.3,350.14,12.03
1230.0,258.01,1.3,350.94,13.3
1230.0,258.89,1.3,353.06,13.43
1230.0,261.59,1.3,358.27,11.25
1230.0,262.66,1.3,357.82,13.71
1230.0,263.63,1.3,361.4,13.94
1230.0,276.36,1.2,381.26,9.79
1230.0,276.82,1.2,383.45,12.59
1230.0,277.45,1.2,382.27,17.19
1230.0,280.12,1.2,387.6,11.45
1230.0,283.38,1.2,394.11,13.16
1230.0,286.65,1.2,403.9,13.72
1230.0,295.2,1.1,416.02,11.43
1240.0,186.21,1.9,239.74,6.46
1240.0,237.34,1.4,317.27,12.25
1240.0,254.38,1.3,345.83,12.86
1240.0,254.57,1.3,349.01,11.86
1240.0,254.65,1.3,349.02,11.86
1240.0,254.69,1.3,349.01,13.07
1240.0,256.25,1.3,351.81,12.02
1240.0,256.7,1.3,352.71,12.06
1240.0,257.65,1.3,353.52,13.34
1240.0,258.51,1.3,355.65,13.47
1240.0,261.21,1.3,360.89,11.27
1240.0,262.31,1.3,360.44,13.75
1240.0,263.22,1.3,364.04,13.99
1240.0,275.92,1.2,384.02,9.81
1240.0,276.38,1.2,386.21,12.62
1240.0,277.0,1.2,385.05,17.26
1240.0,279.67,1.2,390.4,11.47
1240.0,282.9,1.2,396.94,13.2
1240.0,286.18,1.2,406.77,13.76
1240.0,294.7,1.2,418.97,11.46
1250.0,186.1,1.9,241.6,6.45
1250.0,237.11,1.5,319.64,12.28
1250.0,254.05,1.4,348.38,12.89
1250.0,254.22,1.3,351.56,11.88
1250.0,254.33,1.3,351.57,11.88
1250.0,254.34,1.3,351.56,13.1
1250.0,255.91,1.3,354.37,12.04
1250.0,256.35,1.3,355.27,12.09
1250.0,257.29,1.3,356.09,13.38
1250.0,258.14,1.3,358.23,13.51
1250.0,260.81,1.3,363.5,11.29
1250.0,261.95,1.3,363.06,13.79
1250.0,262.82,1.3,366.67,14.03
1250.0,275.47,1.2,386.78,9.82
1250.0,275.95,1.2,388.98,12.66
1250.0,276.56,1.2,387.81,17.32
1250.0,279.21,1.2,393.2,11.49
1250.0,282.44,1.2,399.77,13.23
1250.0,285.7,1.2,409.63,13.8
1250.0,294.2,1.2,421.91,11.48
1260.0,185.99,1.9,243.46,6.44
1260.0,236.89,1.5,322.02,12.31
1260.0,253.73,1.4,350.91,12.93
1260.0,253.88,1.4,354.1,11.91
1260.0,254.0,1.4,354.1,13.14
1260.0,254.01,1.4,354.11,11.91
1260.0,255.58,1.4,356.93,12.07
1260.0,255.99,1.3,357.83,12.12
1260.0,256.94,1.3,358.66,13.41
1260.0,257.78,1.3,360.81,13.55
1260.0,260.42,1.3,366.1,11.31
1260.0,261.59,1.3,365.68,13.83
1260.0,262.41,1.3,369.29,14.07
1260.0,275.02,1.3,389.53,9.83
1260.0,275.52,1.3,391.73,12.69
1260.0,276.13,1.2,390.58,17.39
1260.0,278.77,1.2,395.99,11.51
1260.0,281.98,1.2,402.59,13.26
1260.0,285.24,1.2,412.48,13.84
1260.0,293.71,1.2,424.85,11.5
1270.0,185.87,1.9,245.32,6.43
1270.0,236.66,1.5,324.38,12.34
1270.0,253.39,1.4,353.45,12.96
1270.0,253.55,1.4,356.64,11.93
1270.0,253.65,1.4,356.64,13.17
1270.0,253.68,1.4,356.65,11.93
1270.0,255.26,1.4,359.48,12.1
1270.0,255.63,1.4,360.39,12.14
1270.0,256.58,1.4,361.23,13.45
1270.0,257.42,1.3,363.39,13.58
1270.0,260.03,1.3,368.71,11.33
1270.0,261.23,1.3,368.3,13.87
1270.0,262.01,1.3,371.92,14.11
1270.0,274.57,1.3,392.28,9.83
1270.0,275.11,1.3,394.49,12.71
1270.0,275.7,1.3,393.34,17.45
1270.0,278.32,1.2,398.77,11.53
1270.0,281.51,1.2,405.41,13.3
1270.0,284.78,1.2,415.33,13.87
1270.0,293.22,1.2,427.79,11.52
1280.0,185.76,1.9,247.18,6.41
1280.0,236.44,1.5,326.75,12.37
1280.0,253.05,1.4,355.98,12.99
1280.0,253.22,1.4,359.17,11.96
1280.0,253.31,1.4,359.17,13.21
1280.0,253.36,1.4,359.19,11.96
1280.0,254.93,1.4,362.03,12.12
1280.0,255.29,1.4,362.95,12.17
1280.0,256.23,1.4,363.8,13.48
1280.0,257.06,1.4,365.96,13.62
1280.0,259.63,1.3,371.31,11.35
