0.0,327.32,0.9749,0.0,0.0,0.0,0.0,0.793,-78.26,0.2391
10.0,326.53,0.9726,0.0,3.26,0.19,3.27,0.797,-78.26,0.2397
20.0,325.75,0.9702,0.0,6.52,0.37,6.53,0.801,-78.26,0.2403
30.0,324.97,0.9679,0.0,9.77,0.56,9.78,0.804,-78.26,0.2408
40.0,324.19,0.9656,0.0,13.01,0.74,13.03,0.808,-78.26,0.2414
50.0,323.4,0.9632,0.0,16.24,0.92,16.27,0.812,-78.26,0.242
60.0,322.62,0.9609,0.1,19.47,1.11,19.5,0.816,-78.26,0.2426
70.0,321.84,0.9586,0.1,22.68,1.28,22.72,0.82,-78.26,0.2432
80.0,321.06,0.9562,0.1,25.89,1.46,25.94,0.824,-78.26,0.2438
90.0,320.27,0.9539,0.1,29.1,1.64,29.14,0.828,-78.26,0.2444
100.0,319.49,0.9516,0.1,32.29,1.81,32.34,0.833,-78.26,0.245
110.0,318.71,0.9493,0.1,35.48,1.99,35.53,0.834,-77.986,0.2447
120.0,317.96,0.947,0.1,38.65,2.16,38.72,0.78,-72.66,0.2285
130.0,317.24,0.9449,0.1,41.83,2.33,41.89,0.717,-66.561,0.2098
140.0,316.54,0.9428,0.1,44.99,2.5,45.06,0.717,-66.248,0.2093
150.0,315.89,0.9409,0.1,48.15,2.67,48.22,0.752,-69.185,0.219
160.0,315.21,0.9388,0.1,51.3,2.83,51.38,0.752,-68.842,0.2184
170.0,314.52,0.9368,0.2,54.44,3.0,54.53,0.714,-65.136,0.2071
180.0,313.9,0.9349,0.2,57.58,3.16,57.67,0.723,-65.626,0.2091
190.0,313.24,0.933,0.2,60.71,3.33,60.8,0.719,-65.027,0.2076
200.0,312.56,0.9309,0.2,63.84,3.49,63.93,0.708,-63.797,0.2041
210.0,311.92,0.929,0.2,66.96,3.65,67.06,0.717,-64.316,0.2062
220.0,311.28,0.9271,0.2,70.07,3.81,70.17,0.727,-64.959,0.2087
230.0,310.64,0.9252,0.2,73.17,3.96,73.28,0.736,-65.485,0.2108
240.0,310.01,0.9233,0.2,76.27,4.12,76.38,0.722,-63.951,0.2063
250.0,309.37,0.9214,0.2,79.37,4.28,79.48,0.705,-62.162,0.2009
260.0,308.74,0.9196,0.2,82.45,4.43,82.57,0.692,-60.799,0.1969
270.0,308.13,0.9177,0.2,85.53,4.58,85.66,0.698,-61.095,0.1983
280.0,307.52,0.9159,0.3,88.61,4.73,88.73,0.695,-60.571,0.197
290.0,306.93,0.9142,0.3,91.68,4.88,91.81,0.684,-59.372,0.1934
300.0,306.34,0.9124,0.3,94.74,5.03,94.87,0.68,-58.87,0.1922
310.0,305.75,0.9107,0.3,97.8,5.18,97.93,0.676,-58.258,0.1905
320.0,305.16,0.9089,0.3,100.85,5.32,100.99,0.667,-57.253,0.1876
330.0,304.58,0.9072,0.3,103.89,5.47,104.04,0.663,-56.737,0.1863
340.0,304.02,0.9055,0.3,106.93,5.61,107.08,0.667,-56.854,0.187
350.0,303.47,0.9039,0.3,109.97,5.75,110.12,0.663,-56.27,0.1854
360.0,302.9,0.9022,0.3,113.0,5.9,113.15,0.657,-55.616,0.1836
370.0,302.35,0.9005,0.3,116.02,6.04,116.17,0.651,-54.839,0.1814
380.0,301.8,0.8989,0.4,119.04,6.17,119.2,0.641,-53.867,0.1785
390.0,301.26,0.8973,0.4,122.05,6.31,122.21,0.638,-53.429,0.1774
400.0,300.73,0.8957,0.4,125.05,6.45,125.22,0.64,-53.391,0.1775
410.0,300.19,0.8941,0.4,128.06,6.58,128.23,0.652,-54.18,0.1805
420.0,299.64,0.8925,0.4,131.05,6.72,131.22,0.657,-54.359,0.1814
430.0,299.1,0.8909,0.4,134.04,6.85,134.22,0.667,-55.008,0.1839
440.0,298.56,0.8893,0.4,137.03,6.98,137.21,0.672,-55.237,0.185
450.0,298.02,0.8877,0.4,140.01,7.11,140.19,0.66,-54.014,0.1812
460.0,297.48,0.8861,0.4,142.98,7.24,143.17,0.65,-53.002,0.1782
470.0,296.94,0.8844,0.4,145.95,7.37,146.14,0.645,-52.441,0.1766
480.0,296.41,0.8829,0.5,148.92,7.49,149.11,0.649,-52.533,0.1772
490.0,295.89,0.8813,0.5,151.88,7.62,152.07,0.649,-52.373,0.177
500.0,295.38,0.8798,0.5,154.83,7.74,155.02,0.644,-51.805,0.1754
510.0,294.86,0.8783,0.5,157.78,7.86,157.97,0.648,-51.906,0.176
520.0,294.34,0.8767,0.5,160.72,7.99,160.92,0.639,-51.044,0.1734
