"TIME","VEL","VEL","ASPECT","X-DIST","Y-HEIGHT","SLANT","DRAG","ACCL","RETARD"
"ms","m/s","mach","deg","m","m","m","","m/s/s","m/s/m"
"","","","","","","","","",""
"3140.0","214.19","0.6372","4.0","793.58","0.18","793.58","0.35","-15.055","0.0703"
"3150.0","214.04","0.6368","4.0","795.72","0.03","795.72","0.384","-16.509","0.0771"
"3160.0","213.88","0.6363","4.0","797.86","-0.12","797.86","0.378","-16.253","0.076"
"3170.0","213.72","0.6358","4.0","800.0","-0.27","800.0","0.358","-15.34","0.0718"
"3180.0","213.56","0.6354","4.0","802.14","-0.42","802.14","0.37","-15.826","0.0741"
"3190.0","213.41","0.6349","4.1","804.27","-0.58","804.27","0.374","-15.97","0.0748"
"3200.0","213.25","0.6344","4.1","806.4","-0.73","806.4","0.371","-15.839","0.0743"
"3210.0","213.09","0.634","4.1","808.53","-0.88","808.54","0.368","-15.654","0.0735"
"3220.0","212.94","0.6336","4.1","810.66","-1.04","810.67","0.369","-15.673","0.0736"
"3230.0","212.78","0.6331","4.1","812.79","-1.2","812.79","0.369","-15.649","0.0736"
"3240.0","212.62","0.6326","4.1","814.92","-1.35","814.92","0.349","-14.791","0.0696"
"3250.0","212.48","0.6322","4.2","817.05","-1.51","817.05","0.364","-15.401","0.0725"
"3260.0","212.32","0.6318","4.2","819.17","-1.67","819.17","0.345","-14.56","0.0686"
"3270.0","212.17","0.6313","4.2","821.29","-1.83","821.29","0.362","-15.257","0.0719"
"3280.0","212.01","0.6309","4.2","823.41","-1.99","823.41","0.377","-15.887","0.0749"
"3290.0","211.86","0.6304","4.2","825.53","-2.15","825.53","0.368","-15.456","0.073"
"3300.0","211.71","0.63","4.2","827.65","-2.31","827.65","0.369","-15.467","0.0731"
"3310.0","211.54","0.6295","4.2","829.76","-2.47","829.77","0.384","-16.119","0.0762"
"3320.0","211.39","0.6291","4.3","831.88","-2.64","831.88","0.39","-16.343","0.0773"
"3330.0","211.24","0.6286","4.3","833.99","-2.8","834.0","0.366","-15.269","0.0723"
"3340.0","211.1","0.6282","4.3","836.1","-2.97","836.11","0.344","-14.327","0.0679"
"3350.0","210.95","0.6278","4.3","838.21","-3.13","838.22","0.355","-14.757","0.07"
"3360.0","210.8","0.6274","4.3","840.32","-3.3","840.33","0.333","-13.808","0.0655"
"3370.0","210.67","0.627","4.3","842.43","-3.47","842.43","0.314","-13.0","0.0617"
"3380.0","210.53","0.6266","4.4","844.53","-3.64","844.54","0.343","-14.194","0.0674"
"3390.0","210.39","0.6262","4.4","846.64","-3.81","846.64","0.365","-15.091","0.0717"
"3400.0","210.23","0.6257","4.4","848.74","-3.98","848.75","0.394","-16.318","0.0776"
"3410.0","210.07","0.6253","4.4","850.84","-4.15","850.85","0.371","-15.281","0.0727"
"3420.0","209.91","0.6248","4.4","852.94","-4.32","852.95","0.371","-15.281","0.0728"
"3430.0","209.76","0.6244","4.4","855.03","-4.5","855.05","0.372","-15.281","0.0729"
"3440.0","209.61","0.6239","4.5","857.13","-4.67","857.14","0.372","-15.281","0.0729"
