"TIME","VEL","VEL","ASPECT","X-DIST","Y-HEIGHT","SLANT","DRAG","ACCL","RETARD"
"1230.0","277.45","0.8221","1.2","382.27","17.19","382.66","0.631","-44.461","0.1603"
"1240.0","277.0","0.8208","1.2","385.05","17.26","385.43","0.628","-44.085","0.1592"
"1250.0","276.56","0.8195","1.2","387.81","17.32","388.2","0.623","-43.607","0.1577"
"1260.0","276.13","0.8182","1.2","390.58","17.39","390.96","0.622","-43.41","0.1572"
"1270.0","275.7","0.817","1.3","393.34","17.45","393.72","0.617","-42.905","0.1556"
"1280.0","275.28","0.8157","1.3","396.09","17.51","396.48","0.61","-42.268","0.1536"
"1290.0","274.85","0.8145","1.3","398.84","17.57","399.23","0.605","-41.836","0.1522"
"1300.0","274.44","0.8132","1.3","401.59","17.63","401.97","0.602","-41.501","0.1512"
"1310.0","274.02","0.812","1.3","404.33","17.69","404.72","0.603","-41.463","0.1513"
"1320.0","273.6","0.8108","1.3","407.07","17.74","407.45","0.605","-41.45","0.1515"
"1330.0","273.17","0.8095","1.3","409.8","17.8","410.19","0.615","-41.956","0.1536"
"1340.0","272.75","0.8083","1.3","412.53","17.86","412.92","0.623","-42.393","0.1554"
"1350.0","272.34","0.807","1.4","415.26","17.91","415.64","0.63","-42.762","0.157"
"1360.0","271.91","0.8058","1.4","417.98","17.96","418.36","0.631","-42.657","0.1569"
"1370.0","271.49","0.8045","1.4","420.7","18.01","421.08","0.628","-42.337","0.156"
"1380.0","271.06","0.8033","1.4","423.41","18.06","423.79","0.63","-42.365","0.1563"
"1390.0","270.64","0.802","1.4","426.12","18.11","426.5","0.629","-42.157","0.1558"
"1400.0","270.21","0.8008","1.4","428.82","18.16","429.21","0.631","-42.16","0.156"
"1410.0","269.79","0.7995","1.4","431.52","18.21","431.91","0.63","-41.917","0.1554"
"1420.0","269.38","0.7983","1.4","434.22","18.26","434.6","0.629","-41.745","0.155"
"1430.0","268.97","0.7971","1.4","436.91","18.3","437.29","0.623","-41.249","0.1534"
"1440.0","268.57","0.7959","1.5","439.6","18.35","439.98","0.613","-40.433","0.1506"
"1450.0","268.16","0.7947","1.5","442.28","18.39","442.67","0.605","-39.795","0.1484"
"1460.0","267.76","0.7935","1.5","444.96","18.43","445.35","0.598","-39.189","0.1464"
"1470.0","267.37","0.7924","1.5","447.64","18.47","448.02","0.591","-38.673","0.1446"
"1480.0","266.98","0.7912","1.5","450.31","18.51","450.69","0.586","-38.201","0.1431"
"1490.0","266.61","0.7901","1.5","452.98","18.55","453.36","0.583","-37.889","0.1421"
"1500.0","266.23","0.789","1.5","455.65","18.59","456.03","0.583","-37.78","0.1419"
"1510.0","265.86","0.7879","1.5","458.31","18.63","458.69","0.579","-37.411","0.1407"
"1520.0","265.48","0.7868","1.6","460.96","18.66","461.34","0.574","-37.029","0.1395"
"1530.0","265.11","0.7857","1.6","463.62","18.7","464.0","0.572","-36.789","0.1388"
"1540.0","264.73","0.7846","1.6","466.27","18.73","466.64","0.576","-36.929","0.1395"
"1550.0","264.37","0.7835","1.6","468.91","18.76","469.29","0.576","-36.842","0.1394"
"1560.0","264.0","0.7824","1.6","471.56","18.8","471.93","0.578","-36.858","0.1396"
"1570.0","263.64","0.7814","1.6","474.2","18.83","474.57","0.573","-36.408","0.1381"
"1580.0","263.28","0.7803","1.6","476.83","18.86","477.2","0.57","-36.113","0.1372"
"1590.0","262.92","0.7792","1.6","479.46","18.89","479.84","0.564","-35.657","0.1356"
"1600.0","262.56","0.7782","1.7","482.09","18.91","482.46","0.563","-35.504","0.1352"
"1610.0","262.2","0.7771","1.7","484.72","18.94","485.09","0.561","-35.269","0.1345"
"1620.0","261.85","0.7761","1.7","487.34","18.97","487.71","0.56","-35.126","0.1342"
"1630.0","261.5","0.775","1.7","489.96","18.99","490.32","0.562","-35.164","0.1345"
"1640.0","261.15","0.774","1.7","492.57","19.01","492.94","0.56","-34.896","0.1336"
"1650.0","260.8","0.773","1.7","495.18","19.04","495.55","0.561","-34.914","0.1339"
"1660.0","260.45","0.772","1.7","497.79","19.06","498.15","0.557","-34.549","0.1327"
"1670.0","260.1","0.7709","1.7","500.39","19.08","500.76","0.559","-34.551","0.1328"
"1680.0","259.76","0.7699","1.8","502.99","19.1","503.35","0.555","-34.24","0.1318"
"1690.0","259.41","0.7689","1.8","505.59","19.12","505.95","0.56","-34.431","0.1327"
"1700.0","259.07","0.7679","1.8","508.18","19.14","508.54","0.559","-34.275","0.1323"
"1710.0","258.73","0.7669","1.8","510.77","19.15","511.13","0.557","-34.117","0.1319"
"1720.0","258.39","0.7659","1.8","513.36","19.17","513.72","0.556","-33.929","0.1313"
"1730.0","258.06","0.7649","1.8","515.94","19.18","516.3","0.554","-33.715","0.1307"
"1740.0","257.72","0.7639","1.8","518.52","19.2","518.88","0.554","-33.643","0.1305"
"1750.0","257.38","0.7629","1.8","521.1","19.21","521.45","0.549","-33.266","0.1293"
"1760.0","257.05","0.7619","1.9","523.67","19.22","524.03","0.549","-33.136","0.1289"
"1770.0","256.72","0.7609","1.9","526.24","19.23","526.6","0.547","-32.976","0.1285"
"1780.0","256.39","0.76","1.9","528.81","19.24","529.16","0.549","-33.005","0.1287"
"1790.0","256.06","0.759","1.9","531.37","19.25","531.72","0.544","-32.624","0.1274"
"1800.0","255.74","0.7581","1.9","533.94","19.26","534.28","0.543","-32.451","0.1269"
"1810.0","255.41","0.7571","1.9","536.49","19.26","536.84","0.538","-32.103","0.1257"
"1820.0","255.1","0.7562","1.9","539.05","19.27","539.39","0.533","-31.728","0.1244"
"1830.0","254.78","0.7552","1.9","541.6","19.27","541.94","0.532","-31.579","0.124"
"1840.0","254.47","0.7543","2.0","544.14","19.28","544.49","0.528","-31.259","0.1228"
"1850.0","254.15","0.7534","2.0","546.69","19.28","547.03","0.527","-31.084","0.1223"
"1860.0","253.84","0.7525","2.0","549.23","19.28","549.57","0.528","-31.074","0.1224"
"1870.0","253.53","0.7515","2.0","551.77","19.28","552.11","0.529","-31.071","0.1226"
"1880.0","253.22","0.7506","2.0","554.3","19.28","554.64","0.526","-30.823","0.1217"
"1890.0","252.92","0.7497","2.0","556.84","19.28","557.17","0.526","-30.728","0.1215"
"1900.0","252.61","0.7488","2.0","559.37","19.28","559.7","0.521","-30.398","0.1203"
"1910.0","252.31","0.748","2.1","561.89","19.28","562.22","0.517","-30.077","0.1192"
"1920.0","252.01","0.7471","2.1","564.42","19.27","564.74","0.511","-29.634","0.1176"
"1930.0","251.71","0.7462","2.1","566.94","19.27","567.26","0.506","-29.284","0.1163"
"1940.0","251.42","0.7453","2.1","569.45","19.26","569.78","0.501","-28.953","0.1152"
"1950.0","251.13","0.7445","2.1","571.97","19.25","572.29","0.499","-28.78","0.1146"
"1960.0","250.85","0.7436","2.1","574.48","19.25","574.8","0.499","-28.663","0.1143"
"1970.0","250.56","0.7428","2.1","576.99","19.24","577.31","0.499","-28.62","0.1142"
"1980.0","250.27","0.742","2.1","579.49","19.23","579.81","0.5","-28.63","0.1144"
"1990.0","249.98","0.7411","2.2","582.0","19.22","582.31","0.504","-28.796","0.1152"
"2000.0","249.69","0.7402","2.2","584.5","19.2","584.81","0.508","-28.922","0.1158"
"2010.0","249.4","0.7394","2.2","586.99","19.19","587.31","0.508","-28.879","0.1158"
"2020.0","249.12","0.7386","2.2","589.49","19.18","589.8","0.506","-28.67","0.1151"
"2030.0","248.84","0.7377","2.2","591.98","19.16","592.29","0.504","-28.479","0.1145"
"2040.0","248.55","0.7369","2.2","594.47","19.15","594.78","0.501","-28.237","0.1136"
"2050.0","248.27","0.7361","2.2","596.95","19.13","597.26","0.498","-28.015","0.1128"
"2060.0","247.99","0.7352","2.3","599.44","19.11","599.74","0.496","-27.873","0.1124"
"2070.0","247.71","0.7344","2.3","601.92","19.09","602.22","0.491","-27.491","0.111"
"2080.0","247.44","0.7336","2.3","604.4","19.07","604.7","0.491","-27.432","0.1109"
"2090.0","247.17","0.7328","2.3","606.87","19.05","607.17","0.489","-27.257","0.1103"
"2100.0","246.9","0.732","2.3","609.34","19.03","609.64","0.482","-26.805","0.1086"
"2110.0","246.63","0.7313","2.3","611.81","19.01","612.11","0.471","-26.145","0.106"
"2120.0","246.37","0.7305","2.3","614.28","18.99","614.57","0.465","-25.771","0.1046"
"2130.0","246.11","0.7297","2.3","616.74","18.96","617.03","0.462","-25.535","0.1038"
"2140.0","245.86","0.729","2.4","619.2","18.94","619.49","0.458","-25.266","0.1028"
"2150.0","245.6","0.7282","2.4","621.66","18.91","621.95","0.456","-25.094","0.1022"
"2160.0","245.36","0.7275","2.4","624.12","18.88","624.41","0.453","-24.892","0.1015"
"2170.0","245.11","0.7268","2.4","626.58","18.85","626.86","0.453","-24.838","0.1013"
"2180.0","244.86","0.7261","2.4","629.03","18.82","629.31","0.451","-24.682","0.1008"
"2190.0","244.61","0.7253","2.4","631.48","18.79","631.76","0.447","-24.414","0.0998"
"2200.0","244.37","0.7246","2.4","633.92","18.76","634.2","0.445","-24.273","0.0993"
"2210.0","244.13","0.7239","2.5","636.37","18.73","636.64","0.444","-24.172","0.099"
"2220.0","243.88","0.7232","2.5","638.81","18.7","639.08","0.446","-24.216","0.0993"
"2230.0","243.64","0.7225","2.5","641.25","18.66","641.52","0.444","-24.031","0.0986"
"2240.0","243.41","0.7218","2.5","643.69","18.63","643.96","0.44","-23.777","0.0977"
"2250.0","243.17","0.7211","2.5","646.12","18.59","646.39","0.436","-23.515","0.0967"
"2260.0","242.94","0.7204","2.5","648.55","18.56","648.82","0.432","-23.276","0.0958"
"2270.0","242.71","0.7197","2.5","650.98","18.52","651.25","0.429","-23.062","0.095"
"2280.0","242.47","0.719","2.5","653.41","18.48","653.67","0.427","-22.912","0.0945"
"2290.0","242.24","0.7184","2.6","655.84","18.44","656.1","0.427","-22.861","0.0944"
"2300.0","242.01","0.7177","2.6","658.26","18.4","658.52","0.427","-22.787","0.0942"
"2310.0","241.78","0.717","2.6","660.68","18.36","660.94","0.432","-23.013","0.0952"
"2320.0","241.55","0.7164","2.6","663.1","18.32","663.35","0.435","-23.127","0.0957"
"2330.0","241.32","0.7157","2.6","665.52","18.27","665.77","0.435","-23.122","0.0958"
"2340.0","241.09","0.715","2.6","667.93","18.23","668.18","0.44","-23.334","0.0968"
"2350.0","240.86","0.7143","2.6","670.34","18.18","670.59","0.442","-23.387","0.0971"
"2360.0","240.62","0.7136","2.7","672.75","18.14","673.0","0.442","-23.311","0.0969"
"2370.0","240.39","0.713","2.7","675.16","18.09","675.4","0.439","-23.115","0.0962"
"2380.0","240.17","0.7123","2.7","677.57","18.04","677.81","0.435","-22.86","0.0952"
"2390.0","239.94","0.7116","2.7","679.97","17.99","680.21","0.431","-22.6","0.0942"
"2400.0","239.71","0.711","2.7","682.37","17.94","682.6","0.429","-22.448","0.0936"
"2410.0","239.49","0.7103","2.7","684.77","17.89","685.0","0.424","-22.179","0.0926"
"2420.0","239.27","0.7096","2.7","687.16","17.84","687.39","0.417","-21.759","0.0909"
"2430.0","239.05","0.709","2.8","689.56","17.79","689.79","0.415","-21.611","0.0904"
"2440.0","238.83","0.7084","2.8","691.95","17.73","692.18","0.415","-21.571","0.0903"
"2450.0","238.62","0.7078","2.8","694.34","17.68","694.56","0.41","-21.284","0.0892"
"2460.0","238.41","0.7071","2.8","696.72","17.62","696.95","0.403","-20.863","0.0875"
"2470.0","238.2","0.7065","2.8","699.11","17.57","699.33","0.401","-20.71","0.0869"
"2480.0","237.99","0.7059","2.8","701.49","17.51","701.71","0.399","-20.576","0.0865"
"2490.0","237.79","0.7053","2.8","703.87","17.45","704.09","0.396","-20.402","0.0858"
"2500.0","237.58","0.7047","2.9","706.25","17.39","706.47","0.4","-20.542","0.0865"
"2510.0","237.37","0.7041","2.9","708.63","17.33","708.84","0.401","-20.573","0.0867"
"2520.0","237.17","0.7035","2.9","711.01","17.27","711.21","0.401","-20.542","0.0866"
"2530.0","236.96","0.7029","2.9","713.38","17.21","713.59","0.407","-20.779","0.0877"
"2540.0","236.76","0.7023","2.9","715.75","17.15","715.95","0.404","-20.596","0.087"
"2550.0","236.55","0.7017","2.9","718.12","17.08","718.32","0.403","-20.527","0.0868"
"2560.0","236.35","0.7011","2.9","720.48","17.02","720.69","0.402","-20.451","0.0865"
"2570.0","236.14","0.7005","3.0","722.85","16.95","723.05","0.404","-20.475","0.0867"
"2580.0","235.94","0.6999","3.0","725.21","16.88","725.41","0.402","-20.353","0.0863"
"2590.0","235.73","0.6993","3.0","727.57","16.82","727.77","0.404","-20.414","0.0866"
"2600.0","235.53","0.6987","3.0","729.93","16.75","730.12","0.403","-20.32","0.0863"
"2610.0","235.33","0.6981","3.0","732.29","16.68","732.48","0.403","-20.273","0.0862"
"2620.0","235.13","0.6975","3.0","734.64","16.61","734.83","0.402","-20.232","0.0861"
"2630.0","234.92","0.6969","3.0","736.99","16.54","737.18","0.403","-20.21","0.086"
"2640.0","234.72","0.6964","3.1","739.34","16.46","739.53","0.4","-20.033","0.0854"
"2650.0","234.52","0.6958","3.1","741.69","16.39","741.87","0.398","-19.917","0.0849"
"2660.0","234.32","0.6952","3.1","744.04","16.32","744.22","0.398","-19.88","0.0848"
"2670.0","234.13","0.6946","3.1","746.38","16.24","746.56","0.396","-19.745","0.0843"
"2680.0","233.93","0.6941","3.1","748.73","16.17","748.9","0.395","-19.663","0.0841"
"2690.0","233.73","0.6935","3.1","751.07","16.09","751.24","0.393","-19.51","0.0835"
"2700.0","233.54","0.6929","3.1","753.41","16.01","753.58","0.396","-19.625","0.084"
"2710.0","233.34","0.6923","3.2","755.74","15.93","755.91","0.394","-19.475","0.0835"
"2720.0","233.15","0.6918","3.2","758.08","15.85","758.24","0.392","-19.366","0.0831"
"2730.0","232.96","0.6912","3.2","760.41","15.77","760.57","0.387","-19.1","0.082"
"2740.0","232.77","0.6907","3.2","762.74","15.69","762.9","0.386","-18.993","0.0816"
"2750.0","232.58","0.6901","3.2","765.07","15.61","765.23","0.384","-18.877","0.0812"
"2760.0","232.39","0.6895","3.2","767.4","15.53","767.55","0.384","-18.832","0.081"
"2770.0","232.2","0.689","3.2","769.72","15.44","769.88","0.383","-18.766","0.0808"
"2780.0","232.01","0.6884","3.3","772.04","15.36","772.2","0.384","-18.75","0.0808"
"2790.0","231.82","0.6879","3.3","774.37","15.27","774.52","0.385","-18.803","0.0811"
"2800.0","231.64","0.6874","3.3","776.69","15.18","776.83","0.391","-19.024","0.0821"
"2810.0","231.45","0.6868","3.3","779.0","15.1","779.15","0.386","-18.77","0.0811"
"2820.0","231.26","0.6863","3.3","781.32","15.01","781.46","0.384","-18.617","0.0805"
"2830.0","231.07","0.6857","3.3","783.63","14.92","783.77","0.383","-18.569","0.0804"
"2840.0","230.89","0.6852","3.3","785.94","14.83","786.08","0.378","-18.282","0.0792"
"2850.0","230.71","0.6847","3.4","788.25","14.74","788.39","0.377","-18.191","0.0789"
"2860.0","230.53","0.6841","3.4","790.56","14.64","790.7","0.375","-18.072","0.0784"
"2870.0","230.35","0.6836","3.4","792.87","14.55","793.0","0.372","-17.896","0.0777"
"2880.0","230.17","0.6831","3.4","795.17","14.46","795.31","0.371","-17.824","0.0774"
"2890.0","229.99","0.6825","3.4","797.48","14.36","797.61","0.379","-18.162","0.079"
"2900.0","229.8","0.682","3.4","799.78","14.26","799.9","0.379","-18.123","0.0789"
"2910.0","229.63","0.6815","3.4","802.08","14.17","802.2","0.375","-17.907","0.078"
"2920.0","229.45","0.681","3.5","804.37","14.07","804.5","0.38","-18.123","0.079"
"2930.0","229.26","0.6805","3.5","806.67","13.97","806.79","0.383","-18.229","0.0795"
"2940.0","229.09","0.6799","3.5","808.96","13.87","809.08","0.377","-17.916","0.0782"
"2950.0","228.91","0.6794","3.5","811.26","13.77","811.37","0.377","-17.892","0.0782"
"2960.0","228.73","0.6789","3.5","813.55","13.67","813.66","0.376","-17.804","0.0778"
"2970.0","228.55","0.6784","3.5","815.83","13.57","815.95","0.371","-17.544","0.0768"
"2980.0","228.38","0.6779","3.5","818.12","13.46","818.23","0.371","-17.515","0.0767"
"2990.0","228.2","0.6774","3.6","820.41","13.36","820.51","0.373","-17.596","0.0771"
"3000.0","228.02","0.6768","3.6","822.69","13.26","822.8","0.376","-17.709","0.0777"
"3010.0","227.84","0.6763","3.6","824.97","13.15","825.08","0.378","-17.743","0.0779"
"3020.0","227.67","0.6758","3.6","827.25","13.04","827.35","0.377","-17.699","0.0777"
"3030.0","227.49","0.6753","3.6","829.53","12.93","829.63","0.372","-17.417","0.0766"
