"TIME","VEL","VEL","ASPECT","X-DIST","Y-HEIGHT","SLANT","DRAG","ACCL","RETARD"
"1230.0","254.91","0.7567","1.3","346.47","11.83","346.67","0.546","-34.012","0.1334"
"1240.0","254.57","0.7557","1.3","349.01","11.86","349.22","0.549","-34.094","0.1339"
"1250.0","254.22","0.7547","1.3","351.56","11.88","351.76","0.543","-33.628","0.1323"
"1260.0","253.88","0.7536","1.4","354.1","11.91","354.3","0.552","-34.086","0.1343"
"1270.0","253.55","0.7527","1.4","356.64","11.93","356.84","0.554","-34.155","0.1347"
"1280.0","253.22","0.7517","1.4","359.17","11.96","359.37","0.548","-33.684","0.133"
"1290.0","252.88","0.7507","1.4","361.7","11.98","361.9","0.542","-33.207","0.1313"
"1300.0","252.54","0.7497","1.4","364.23","12.0","364.43","0.544","-33.263","0.1317"
"1310.0","252.2","0.7487","1.4","366.76","12.02","366.95","0.551","-33.61","0.1333"
"1320.0","251.87","0.7477","1.4","369.28","12.04","369.47","0.542","-32.967","0.1309"
"1330.0","251.56","0.7468","1.4","371.79","12.06","371.99","0.534","-32.415","0.1289"
"1340.0","251.23","0.7458","1.5","374.31","12.08","374.5","0.524","-31.688","0.1261"
"1350.0","250.91","0.7449","1.5","376.82","12.1","377.01","0.52","-31.357","0.125"
"1360.0","250.58","0.7439","1.5","379.33","12.11","379.52","0.518","-31.182","0.1244"
"1370.0","250.27","0.743","1.5","381.83","12.13","382.03","0.526","-31.565","0.1261"
"1380.0","249.97","0.7421","1.5","384.34","12.14","384.53","0.527","-31.541","0.1262"
"1390.0","249.66","0.7412","1.5","386.83","12.15","387.03","0.524","-31.311","0.1254"
"1400.0","249.36","0.7403","1.5","389.33","12.16","389.52","0.505","-30.069","0.1206"
"1410.0","249.04","0.7394","1.5","391.82","12.18","392.01","0.498","-29.63","0.119"
"1420.0","248.73","0.7384","1.6","394.31","12.18","394.5","0.506","-30.0","0.1206"
"1430.0","248.44","0.7376","1.6","396.8","12.19","396.99","0.515","-30.429","0.1225"
"1440.0","248.15","0.7367","1.6","399.28","12.2","399.47","0.511","-30.162","0.1216"
"1450.0","247.86","0.7358","1.6","401.76","12.21","401.95","0.504","-29.65","0.1196"
"1460.0","247.56","0.735","1.6","404.24","12.21","404.43","0.501","-29.406","0.1188"
"1470.0","247.25","0.7341","1.6","406.72","12.22","406.9","0.491","-28.738","0.1162"
"1480.0","246.96","0.7332","1.6","409.19","12.22","409.37","0.49","-28.628","0.1159"
"1490.0","246.68","0.7324","1.7","411.66","12.23","411.84","0.499","-29.079","0.1179"
"1500.0","246.4","0.7315","1.7","414.13","12.23","414.31","0.497","-28.887","0.1172"
"1510.0","246.12","0.7307","1.7","416.59","12.23","416.77","0.481","-27.886","0.1133"
"1520.0","245.84","0.7299","1.7","419.05","12.23","419.23","0.468","-27.095","0.1102"
"1530.0","245.56","0.7291","1.7","421.51","12.23","421.69","0.468","-27.023","0.1101"
"1540.0","245.28","0.7283","1.7","423.96","12.22","424.14","0.478","-27.574","0.1124"
"1550.0","245.02","0.7275","1.7","426.42","12.22","426.59","0.473","-27.184","0.111"
"1560.0","244.75","0.7267","1.7","428.87","12.22","429.04","0.477","-27.357","0.1118"
"1570.0","244.48","0.7259","1.8","431.31","12.21","431.49","0.479","-27.4","0.1121"
"1580.0","244.19","0.725","1.8","433.76","12.21","433.93","0.483","-27.55","0.1128"
"1590.0","243.91","0.7242","1.8","436.2","12.2","436.37","0.482","-27.461","0.1126"
"1600.0","243.64","0.7234","1.8","438.64","12.19","438.81","0.494","-28.097","0.1153"
"1610.0","243.36","0.7226","1.8","441.07","12.18","441.24","0.505","-28.619","0.1176"
"1620.0","243.08","0.7218","1.8","443.51","12.17","443.68","0.5","-28.276","0.1163"
"1630.0","242.8","0.7209","1.8","445.94","12.16","446.1","0.494","-27.873","0.1148"
"1640.0","242.52","0.7201","1.8","448.37","12.15","448.53","0.486","-27.333","0.1127"
"1650.0","242.25","0.7193","1.9","450.79","12.14","450.95","0.485","-27.262","0.1125"
"1660.0","241.98","0.7185","1.9","453.21","12.12","453.38","0.475","-26.594","0.1099"
"1670.0","241.72","0.7177","1.9","455.63","12.11","455.79","0.462","-25.823","0.1068"
"1680.0","241.46","0.717","1.9","458.05","12.09","458.21","0.452","-25.232","0.1045"
"1690.0","241.2","0.7162","1.9","460.47","12.08","460.62","0.458","-25.512","0.1058"
"1700.0","240.94","0.7154","1.9","462.88","12.06","463.03","0.457","-25.373","0.1053"
"1710.0","240.69","0.7147","1.9","465.29","12.04","465.44","0.462","-25.627","0.1065"
"1720.0","240.44","0.714","2.0","467.69","12.02","467.85","0.464","-25.638","0.1066"
"1730.0","240.2","0.7132","2.0","470.1","12.0","470.25","0.456","-25.178","0.1048"
"1740.0","239.94","0.7125","2.0","472.5","11.98","472.65","0.441","-24.285","0.1012"
"1750.0","239.69","0.7118","2.0","474.9","11.96","475.05","0.439","-24.12","0.1006"
"1760.0","239.45","0.711","2.0","477.3","11.93","477.45","0.443","-24.287","0.1014"
"1770.0","239.22","0.7104","2.0","479.69","11.91","479.84","0.432","-23.66","0.0989"
"1780.0","238.99","0.7097","2.0","482.08","11.88","482.23","0.421","-22.996","0.0962"
"1790.0","238.76","0.709","2.0","484.47","11.86","484.62","0.416","-22.677","0.095"
"1800.0","238.53","0.7083","2.1","486.86","11.83","487.01","0.403","-21.904","0.0918"
"1810.0","238.3","0.7077","2.1","489.25","11.8","489.39","0.402","-21.842","0.0917"
"1820.0","238.08","0.707","2.1","491.63","11.77","491.77","0.404","-21.872","0.0919"
"1830.0","237.87","0.7064","2.1","494.01","11.74","494.15","0.417","-22.534","0.0947"
"1840.0","237.65","0.7058","2.1","496.39","11.71","496.53","0.415","-22.396","0.0942"
"1850.0","237.43","0.7051","2.1","498.77","11.68","498.9","0.399","-21.526","0.0907"
"1860.0","237.2","0.7044","2.1","501.14","11.65","501.28","0.406","-21.852","0.0921"
"1870.0","236.98","0.7038","2.2","503.51","11.61","503.65","0.413","-22.187","0.0936"
"1880.0","236.77","0.7031","2.2","505.88","11.58","506.02","0.417","-22.358","0.0944"
"1890.0","236.55","0.7025","2.2","508.25","11.54","508.38","0.407","-21.777","0.0921"
"1900.0","236.34","0.7019","2.2","510.62","11.5","510.75","0.402","-21.449","0.0908"
"1910.0","236.11","0.7012","2.2","512.98","11.47","513.11","0.399","-21.249","0.09"
"1920.0","235.89","0.7006","2.2","515.34","11.43","515.47","0.402","-21.369","0.0906"
"1930.0","235.67","0.6999","2.2","517.7","11.39","517.83","0.416","-22.056","0.0936"
"1940.0","235.45","0.6993","2.3","520.06","11.35","520.18","0.425","-22.49","0.0955"
"1950.0","235.24","0.6987","2.3","522.42","11.31","522.54","0.435","-22.967","0.0976"
"1960.0","235.01","0.698","2.3","524.77","11.26","524.89","0.422","-22.259","0.0947"
"1970.0","234.79","0.6973","2.3","527.12","11.22","527.24","0.414","-21.783","0.0928"
"1980.0","234.56","0.6967","2.3","529.47","11.18","529.58","0.415","-21.797","0.0929"
"1990.0","234.34","0.696","2.3","531.81","11.13","531.93","0.42","-22.001","0.0939"
"2000.0","234.14","0.6954","2.3","534.16","11.08","534.27","0.411","-21.499","0.0918"
"2010.0","233.93","0.6948","2.3","536.5","11.04","536.61","0.396","-20.684","0.0884"
"2020.0","233.72","0.6942","2.4","538.84","10.99","538.95","0.397","-20.673","0.0885"
"2030.0","233.5","0.6936","2.4","541.18","10.94","541.29","0.394","-20.488","0.0877"
"2040.0","233.3","0.6929","2.4","543.51","10.89","543.62","0.394","-20.469","0.0877"
"2050.0","233.09","0.6923","2.4","545.84","10.84","545.95","0.409","-21.201","0.091"
"2060.0","232.89","0.6918","2.4","548.18","10.79","548.28","0.417","-21.585","0.0927"
"2070.0","232.68","0.6911","2.4","550.51","10.73","550.61","0.403","-20.828","0.0895"
"2080.0","232.47","0.6905","2.4","552.83","10.68","552.94","0.394","-20.313","0.0874"
"2090.0","232.26","0.6899","2.5","555.16","10.63","555.26","0.393","-20.194","0.087"
"2100.0","232.05","0.6893","2.5","557.48","10.57","557.58","0.401","-20.581","0.0887"
"2110.0","231.85","0.6887","2.5","559.8","10.51","559.9","0.397","-20.34","0.0877"
"2120.0","231.66","0.6882","2.5","562.12","10.46","562.22","0.39","-19.926","0.086"
"2130.0","231.47","0.6876","2.5","564.44","10.4","564.53","0.387","-19.765","0.0854"
"2140.0","231.26","0.687","2.5","566.75","10.34","566.85","0.379","-19.324","0.0836"
"2150.0","231.05","0.6864","2.5","569.07","10.28","569.16","0.388","-19.731","0.0854"
"2160.0","230.86","0.6858","2.6","571.38","10.22","571.47","0.393","-19.958","0.0865"
"2170.0","230.67","0.6852","2.6","573.69","10.16","573.78","0.402","-20.385","0.0884"
"2180.0","230.47","0.6847","2.6","575.99","10.09","576.08","0.398","-20.128","0.0873"
"2190.0","230.27","0.6841","2.6","578.3","10.03","578.39","0.382","-19.283","0.0837"
"2200.0","230.07","0.6835","2.6","580.6","9.96","580.69","0.383","-19.288","0.0838"
"2210.0","229.86","0.6829","2.6","582.9","9.9","582.99","0.393","-19.75","0.0859"
"2220.0","229.67","0.6823","2.6","585.2","9.83","585.28","0.395","-19.832","0.0864"
"2230.0","229.49","0.6818","2.7","587.5","9.76","587.58","0.385","-19.301","0.0841"
"2240.0","229.3","0.6812","2.7","589.79","9.69","589.87","0.384","-19.197","0.0837"
"2250.0","229.1","0.6806","2.7","592.09","9.63","592.17","0.376","-18.793","0.082"
"2260.0","228.9","0.6801","2.7","594.38","9.55","594.46","0.371","-18.47","0.0807"
"2270.0","228.71","0.6795","2.7","596.67","9.48","596.74","0.379","-18.873","0.0825"
"2280.0","228.53","0.679","2.7","598.96","9.41","599.03","0.398","-19.783","0.0866"
"2290.0","228.34","0.6784","2.7","601.24","9.34","601.31","0.403","-19.994","0.0876"
"2300.0","228.14","0.6778","2.8","603.53","9.26","603.6","0.396","-19.621","0.086"
"2310.0","227.94","0.6772","2.8","605.81","9.19","605.88","0.388","-19.156","0.084"
"2320.0","227.74","0.6766","2.8","608.09","9.11","608.16","0.402","-19.83","0.0871"
"2330.0","227.54","0.6761","2.8","610.37","9.04","610.43","0.403","-19.822","0.0871"
"2340.0","227.36","0.6755","2.8","612.64","8.96","612.71","0.391","-19.19","0.0844"
"2350.0","227.18","0.675","2.8","614.92","8.88","614.98","0.376","-18.429","0.0811"
"2360.0","226.99","0.6744","2.8","617.19","8.8","617.25","0.369","-18.063","0.0796"
"2370.0","226.79","0.6739","2.9","619.46","8.72","619.52","0.369","-18.036","0.0795"
"2380.0","226.6","0.6733","2.9","621.73","8.64","621.79","0.378","-18.422","0.0813"
"2390.0","226.42","0.6728","2.9","623.99","8.56","624.05","0.39","-18.993","0.0839"
"2400.0","226.25","0.6723","2.9","626.26","8.47","626.31","0.397","-19.304","0.0853"
"2410.0","226.06","0.6717","2.9","628.52","8.39","628.58","0.391","-18.97","0.0839"
"2420.0","225.86","0.6712","2.9","630.78","8.3","630.84","0.38","-18.429","0.0816"
"2430.0","225.67","0.6706","2.9","633.04","8.22","633.09","0.389","-18.793","0.0833"
"2440.0","225.48","0.67","3.0","635.3","8.13","635.35","0.4","-19.313","0.0857"
"2450.0","225.3","0.6695","3.0","637.55","8.04","637.6","0.392","-18.884","0.0838"
"2460.0","225.12","0.669","3.0","639.81","7.95","639.86","0.382","-18.379","0.0816"
"2470.0","224.94","0.6685","3.0","642.06","7.86","642.11","0.368","-17.678","0.0786"
"2480.0","224.75","0.6679","3.0","644.31","7.77","644.35","0.367","-17.575","0.0782"
"2490.0","224.57","0.6674","3.0","646.55","7.68","646.6","0.366","-17.48","0.0778"
"2500.0","224.4","0.6669","3.0","648.8","7.59","648.85","0.377","-18.022","0.0803"
"2510.0","224.22","0.6664","3.1","651.05","7.5","651.09","0.39","-18.589","0.0829"
"2520.0","224.04","0.6658","3.1","653.29","7.4","653.33","0.385","-18.308","0.0817"
"2530.0","223.86","0.6653","3.1","655.53","7.31","655.57","0.373","-17.722","0.0792"
"2540.0","223.67","0.6648","3.1","657.77","7.21","657.81","0.373","-17.689","0.0791"
"2550.0","223.49","0.6642","3.1","660.0","7.11","660.04","0.383","-18.12","0.0811"
"2560.0","223.32","0.6637","3.1","662.24","7.02","662.28","0.376","-17.748","0.0795"
"2570.0","223.15","0.6632","3.1","664.47","6.92","664.51","0.364","-17.182","0.077"
"2580.0","222.98","0.6627","3.2","666.7","6.82","666.74","0.361","-17.009","0.0763"
"2590.0","222.8","0.6622","3.2","668.93","6.72","668.97","0.358","-16.82","0.0755"
"2600.0","222.62","0.6617","3.2","671.16","6.62","671.2","0.365","-17.149","0.077"
"2610.0","222.45","0.6612","3.2","673.39","6.51","673.42","0.371","-17.381","0.0781"
"2620.0","222.29","0.6607","3.2","675.61","6.41","675.64","0.384","-17.979","0.0809"
"2630.0","222.12","0.6602","3.2","677.84","6.31","677.87","0.385","-18.002","0.0811"
"2640.0","221.94","0.6597","3.2","680.06","6.2","680.09","0.369","-17.179","0.0774"
"2650.0","221.75","0.6591","3.3","682.28","6.1","682.31","0.376","-17.496","0.0789"
"2660.0","221.57","0.6586","3.3","684.5","5.99","684.52","0.386","-17.942","0.081"
"2670.0","221.39","0.6581","3.3","686.71","5.88","686.74","0.389","-18.065","0.0816"
"2680.0","221.23","0.6576","3.3","688.93","5.77","688.95","0.378","-17.51","0.0792"
"2690.0","221.06","0.6571","3.3","691.14","5.66","691.16","0.373","-17.25","0.078"
"2700.0","220.88","0.6566","3.3","693.35","5.55","693.37","0.363","-16.722","0.0757"
"2710.0","220.7","0.6561","3.4","695.56","5.44","695.58","0.359","-16.525","0.0749"
"2720.0","220.54","0.6556","3.4","697.77","5.33","697.79","0.359","-16.52","0.0749"
"2730.0","220.37","0.6551","3.4","699.97","5.22","699.99","0.371","-17.044","0.0773"
"2740.0","220.22","0.6547","3.4","702.17","5.1","702.19","0.366","-16.789","0.0762"
"2750.0","220.05","0.6542","3.4","704.38","4.99","704.39","0.359","-16.433","0.0747"
"2760.0","219.87","0.6537","3.4","706.58","4.87","706.59","0.364","-16.642","0.0757"
"2770.0","219.69","0.6531","3.4","708.78","4.75","708.79","0.386","-17.587","0.0801"
"2780.0","219.52","0.6526","3.5","710.97","4.64","710.99","0.396","-18.012","0.0821"
"2790.0","219.36","0.6522","3.5","713.17","4.52","713.18","0.39","-17.738","0.0809"
"2800.0","219.19","0.6517","3.5","715.36","4.4","715.37","0.384","-17.431","0.0795"
"2810.0","219.01","0.6512","3.5","717.55","4.28","717.57","0.364","-16.468","0.0752"
"2820.0","218.84","0.6507","3.5","719.74","4.16","719.76","0.354","-15.995","0.0731"
"2830.0","218.68","0.6502","3.5","721.93","4.04","721.94","0.359","-16.199","0.0741"
"2840.0","218.51","0.6497","3.5","724.12","3.91","724.13","0.367","-16.537","0.0757"
"2850.0","218.35","0.6493","3.6","726.3","3.79","726.31","0.385","-17.326","0.0794"
"2860.0","218.19","0.6488","3.6","728.49","3.66","728.5","0.374","-16.787","0.0769"
"2870.0","218.01","0.6483","3.6","730.67","3.54","730.68","0.379","-16.98","0.0779"
"2880.0","217.84","0.6477","3.6","732.85","3.41","732.86","0.385","-17.225","0.0791"
"2890.0","217.67","0.6473","3.6","735.03","3.29","735.03","0.383","-17.098","0.0786"
"2900.0","217.51","0.6468","3.6","737.2","3.16","737.21","0.373","-16.64","0.0765"
"2910.0","217.35","0.6463","3.6","739.38","3.03","739.38","0.362","-16.12","0.0742"
"2920.0","217.19","0.6459","3.7","741.55","2.9","741.56","0.354","-15.717","0.0724"
"2930.0","217.02","0.6454","3.7","743.72","2.77","743.73","0.349","-15.469","0.0713"
"2940.0","216.86","0.6449","3.7","745.89","2.64","745.9","0.358","-15.849","0.0731"
"2950.0","216.71","0.6445","3.7","748.06","2.5","748.06","0.363","-16.062","0.0741"
"2960.0","216.55","0.644","3.7","750.23","2.37","750.23","0.377","-16.648","0.0769"
"2970.0","216.38","0.6435","3.7","752.39","2.24","752.4","0.379","-16.702","0.0772"
"2980.0","216.22","0.643","3.8","754.56","2.1","754.56","0.371","-16.341","0.0756"
"2990.0","216.05","0.6426","3.8","756.72","1.96","756.72","0.358","-15.699","0.0727"
"3000.0","215.88","0.6421","3.8","758.88","1.83","758.88","0.388","-17.033","0.0789"
"3010.0","215.73","0.6416","3.8","761.04","1.69","761.04","0.369","-16.154","0.0749"
"3020.0","215.57","0.6412","3.8","763.19","1.55","763.19","0.35","-15.29","0.0709"
"3030.0","215.42","0.6407","3.8","765.35","1.41","765.35","0.349","-15.214","0.0706"
