"TIME","VEL","VEL","ASPECT","X-DIST","Y-HEIGHT","SLANT","DRAG","ACCL","RETARD"
"1230.0","295.2","0.87","1.1","416.02","11.43","416.18","0.627","-49.916","0.1691"
"1240.0","294.7","0.8685","1.2","418.97","11.46","419.12","0.631","-50.033","0.1698"
"1250.0","294.2","0.867","1.2","421.91","11.48","422.07","0.631","-49.914","0.1697"
"1260.0","293.71","0.8656","1.2","424.85","11.5","425.01","0.626","-49.34","0.168"
"1270.0","293.22","0.8642","1.2","427.79","11.52","427.94","0.62","-48.731","0.1662"
"1280.0","292.73","0.8627","1.2","430.72","11.53","430.87","0.617","-48.304","0.165"
"1290.0","292.24","0.8613","1.2","433.64","11.55","433.8","0.611","-47.679","0.1632"
"1300.0","291.76","0.8599","1.2","436.57","11.57","436.72","0.619","-48.116","0.1649"
"1310.0","291.28","0.8585","1.2","439.48","11.58","439.63","0.619","-47.95","0.1646"
"1320.0","290.8","0.857","1.2","442.39","11.6","442.54","0.62","-47.895","0.1647"
"1330.0","290.32","0.8556","1.3","445.3","11.61","445.45","0.624","-48.067","0.1656"
"1340.0","289.85","0.8542","1.3","448.2","11.62","448.35","0.626","-48.013","0.1657"
"1350.0","289.37","0.8528","1.3","451.1","11.63","451.25","0.628","-48.007","0.1659"
"1360.0","288.88","0.8514","1.3","453.99","11.64","454.14","0.631","-48.125","0.1666"
"1370.0","288.39","0.85","1.3","456.88","11.65","457.02","0.637","-48.401","0.1678"
"1380.0","287.92","0.8486","1.3","459.76","11.66","459.91","0.632","-47.866","0.1663"
"1390.0","287.44","0.8472","1.3","462.64","11.67","462.78","0.634","-47.867","0.1665"
"1400.0","286.96","0.8458","1.3","465.51","11.67","465.65","0.639","-48.029","0.1674"
"1410.0","286.5","0.8444","1.3","468.38","11.68","468.52","0.627","-47.005","0.1641"
"1420.0","286.03","0.843","1.4","471.24","11.68","471.38","0.622","-46.469","0.1625"
"1430.0","285.57","0.8417","1.4","474.1","11.69","474.24","0.614","-45.708","0.1601"
"1440.0","285.1","0.8403","1.4","476.95","11.69","477.1","0.613","-45.506","0.1596"
"1450.0","284.64","0.8389","1.4","479.8","11.69","479.94","0.617","-45.674","0.1605"
"1460.0","284.18","0.8376","1.4","482.65","11.69","482.79","0.631","-46.492","0.1636"
"1470.0","283.72","0.8362","1.4","485.49","11.69","485.63","0.628","-46.121","0.1626"
"1480.0","283.26","0.8349","1.4","488.32","11.69","488.46","0.633","-46.383","0.1638"
"1490.0","282.8","0.8335","1.4","491.15","11.68","491.29","0.639","-46.653","0.165"
"1500.0","282.34","0.8322","1.4","493.98","11.68","494.12","0.633","-46.1","0.1633"
"1510.0","281.88","0.8308","1.5","496.8","11.67","496.94","0.634","-45.984","0.1631"
"1520.0","281.42","0.8295","1.5","499.62","11.67","499.76","0.631","-45.637","0.1622"
"1530.0","280.96","0.8281","1.5","502.43","11.66","502.57","0.634","-45.665","0.1625"
"1540.0","280.5","0.8268","1.5","505.24","11.65","505.38","0.635","-45.617","0.1626"
"1550.0","280.04","0.8254","1.5","508.05","11.65","508.18","0.641","-45.881","0.1638"
"1560.0","279.58","0.8241","1.5","510.84","11.64","510.98","0.641","-45.751","0.1636"
"1570.0","279.14","0.8228","1.5","513.64","11.63","513.77","0.638","-45.392","0.1626"
"1580.0","278.69","0.8215","1.5","516.43","11.61","516.56","0.632","-44.772","0.1607"
"1590.0","278.24","0.8201","1.6","519.21","11.6","519.34","0.621","-43.867","0.1577"
"1600.0","277.8","0.8189","1.6","522.0","11.59","522.12","0.617","-43.466","0.1565"
"1610.0","277.36","0.8176","1.6","524.77","11.57","524.9","0.613","-43.059","0.1552"
"1620.0","276.93","0.8163","1.6","527.55","11.56","527.67","0.612","-42.81","0.1546"
"1630.0","276.5","0.815","1.6","530.31","11.54","530.44","0.617","-43.028","0.1556"
"1640.0","276.07","0.8138","1.6","533.08","11.52","533.2","0.615","-42.799","0.155"
"1650.0","275.65","0.8125","1.6","535.84","11.51","535.96","0.615","-42.649","0.1547"
"1660.0","275.23","0.8113","1.6","538.59","11.49","538.71","0.61","-42.195","0.1533"
"1670.0","274.82","0.8101","1.6","541.34","11.47","541.46","0.602","-41.497","0.151"
"1680.0","274.4","0.8089","1.7","544.09","11.45","544.21","0.597","-40.997","0.1494"
"1690.0","273.98","0.8076","1.7","546.83","11.42","546.95","0.6","-41.107","0.15"
"1700.0","273.56","0.8064","1.7","549.57","11.4","549.69","0.604","-41.273","0.1509"
"1710.0","273.15","0.8052","1.7","552.31","11.38","552.42","0.605","-41.174","0.1507"
"1720.0","272.74","0.804","1.7","555.04","11.35","555.15","0.616","-41.824","0.1534"
"1730.0","272.32","0.8028","1.7","557.76","11.33","557.88","0.621","-42.031","0.1543"
"1740.0","271.91","0.8016","1.7","560.49","11.3","560.6","0.616","-41.557","0.1528"
"1750.0","271.5","0.8003","1.7","563.2","11.27","563.32","0.614","-41.285","0.1521"
"1760.0","271.09","0.7991","1.8","565.92","11.24","566.03","0.608","-40.778","0.1504"
"1770.0","270.67","0.7979","1.8","568.63","11.21","568.74","0.603","-40.307","0.1489"
"1780.0","270.27","0.7967","1.8","571.33","11.18","571.44","0.603","-40.205","0.1488"
"1790.0","269.87","0.7956","1.8","574.04","11.15","574.14","0.61","-40.506","0.1501"
"1800.0","269.46","0.7943","1.8","576.73","11.12","576.84","0.61","-40.394","0.1499"
"1810.0","269.06","0.7932","1.8","579.43","11.09","579.53","0.611","-40.323","0.1499"
"1820.0","268.67","0.792","1.8","582.12","11.05","582.22","0.61","-40.13","0.1494"
"1830.0","268.27","0.7909","1.8","584.8","11.02","584.91","0.601","-39.459","0.1471"
"1840.0","267.88","0.7897","1.9","587.48","10.98","587.59","0.595","-38.925","0.1453"
"1850.0","267.48","0.7886","1.9","590.16","10.94","590.26","0.593","-38.68","0.1446"
"1860.0","267.09","0.7874","1.9","592.84","10.91","592.94","0.59","-38.376","0.1437"
"1870.0","266.71","0.7863","1.9","595.51","10.87","595.61","0.582","-37.726","0.1415"
"1880.0","266.33","0.7852","1.9","598.17","10.83","598.27","0.584","-37.758","0.1418"
"1890.0","265.96","0.7841","1.9","600.84","10.79","600.93","0.585","-37.748","0.1419"
"1900.0","265.59","0.783","1.9","603.49","10.74","603.59","0.575","-36.955","0.1391"
"1910.0","265.22","0.7819","1.9","606.15","10.7","606.24","0.57","-36.574","0.1379"
"1920.0","264.85","0.7808","2.0","608.8","10.66","608.89","0.572","-36.582","0.1381"
"1930.0","264.48","0.7797","2.0","611.45","10.61","611.54","0.574","-36.57","0.1383"
"1940.0","264.11","0.7787","2.0","614.09","10.57","614.18","0.579","-36.836","0.1395"
"1950.0","263.74","0.7776","2.0","616.73","10.52","616.82","0.586","-37.149","0.1409"
"1960.0","263.37","0.7765","2.0","619.37","10.47","619.46","0.586","-37.077","0.1408"
"1970.0","263.01","0.7754","2.0","622.0","10.43","622.09","0.587","-37.026","0.1408"
"1980.0","262.65","0.7744","2.0","624.63","10.38","624.72","0.587","-36.914","0.1406"
"1990.0","262.28","0.7733","2.0","627.26","10.33","627.34","0.576","-36.126","0.1377"
"2000.0","261.92","0.7722","2.1","629.88","10.28","629.96","0.567","-35.435","0.1353"
"2010.0","261.56","0.7712","2.1","632.5","10.22","632.58","0.568","-35.406","0.1354"
"2020.0","261.21","0.7702","2.1","635.11","10.17","635.2","0.567","-35.236","0.1349"
"2030.0","260.85","0.7691","2.1","637.73","10.12","637.81","0.568","-35.243","0.1351"
"2040.0","260.5","0.7681","2.1","640.33","10.06","640.41","0.572","-35.384","0.1358"
"2050.0","260.15","0.7671","2.1","642.94","10.01","643.02","0.574","-35.362","0.1359"
"2060.0","259.81","0.7661","2.1","645.54","9.95","645.62","0.562","-34.56","0.133"
"2070.0","259.47","0.7651","2.2","648.14","9.9","648.21","0.553","-33.916","0.1307"
"2080.0","259.13","0.7641","2.2","650.73","9.84","650.81","0.547","-33.449","0.1291"
"2090.0","258.79","0.7631","2.2","653.32","9.78","653.4","0.541","-33.01","0.1276"
"2100.0","258.47","0.7621","2.2","655.91","9.72","655.98","0.536","-32.617","0.1262"
"2110.0","258.14","0.7612","2.2","658.49","9.66","658.56","0.53","-32.163","0.1246"
"2120.0","257.82","0.7602","2.2","661.07","9.6","661.14","0.528","-31.992","0.1241"
"2130.0","257.5","0.7593","2.2","663.65","9.53","663.72","0.535","-32.322","0.1255"
"2140.0","257.18","0.7584","2.2","666.23","9.47","666.29","0.539","-32.477","0.1263"
"2150.0","256.85","0.7574","2.3","668.8","9.4","668.86","0.536","-32.193","0.1253"
"2160.0","256.53","0.7565","2.3","671.37","9.34","671.43","0.531","-31.797","0.124"
"2170.0","256.22","0.7555","2.3","673.93","9.27","673.99","0.525","-31.368","0.1224"
"2180.0","255.9","0.7546","2.3","676.49","9.21","676.56","0.527","-31.433","0.1228"
"2190.0","255.59","0.7537","2.3","679.05","9.14","679.11","0.526","-31.258","0.1223"
"2200.0","255.28","0.7528","2.3","681.61","9.07","681.67","0.524","-31.059","0.1217"
"2210.0","254.96","0.7519","2.3","684.16","9.0","684.22","0.528","-31.268","0.1226"
"2220.0","254.65","0.751","2.4","686.71","8.93","686.77","0.528","-31.147","0.1223"
"2230.0","254.34","0.7501","2.4","689.25","8.86","689.31","0.524","-30.837","0.1212"
"2240.0","254.04","0.7492","2.4","691.8","8.78","691.85","0.526","-30.872","0.1215"
"2250.0","253.73","0.7483","2.4","694.34","8.71","694.39","0.524","-30.67","0.1209"
"2260.0","253.42","0.7474","2.4","696.87","8.64","696.93","0.517","-30.212","0.1192"
"2270.0","253.12","0.7465","2.4","699.41","8.56","699.46","0.519","-30.265","0.1196"
"2280.0","252.81","0.7456","2.4","701.94","8.48","701.99","0.517","-30.04","0.1188"
"2290.0","252.52","0.7447","2.4","704.47","8.41","704.52","0.51","-29.613","0.1173"
"2300.0","252.23","0.7439","2.5","706.99","8.33","707.04","0.509","-29.459","0.1168"
"2310.0","251.94","0.743","2.5","709.51","8.25","709.56","0.497","-28.688","0.1139"
"2320.0","251.65","0.7422","2.5","712.03","8.17","712.08","0.487","-28.077","0.1116"
"2330.0","251.37","0.7414","2.5","714.55","8.09","714.59","0.484","-27.802","0.1106"
"2340.0","251.08","0.7405","2.5","717.06","8.01","717.11","0.485","-27.779","0.1106"
"2350.0","250.8","0.7397","2.5","719.57","7.93","719.62","0.486","-27.804","0.1109"
"2360.0","250.52","0.7389","2.5","722.08","7.84","722.12","0.495","-28.221","0.1127"
"2370.0","250.24","0.7381","2.6","724.59","7.76","724.63","0.502","-28.591","0.1143"
"2380.0","249.96","0.7373","2.6","727.09","7.67","727.13","0.505","-28.675","0.1147"
"2390.0","249.69","0.7365","2.6","729.59","7.59","729.63","0.496","-28.119","0.1126"
"2400.0","249.41","0.7356","2.6","732.08","7.5","732.12","0.485","-27.436","0.11"
"2410.0","249.13","0.7348","2.6","734.58","7.41","734.61","0.477","-26.886","0.1079"
"2420.0","248.86","0.734","2.6","737.07","7.33","737.1","0.471","-26.498","0.1065"
"2430.0","248.59","0.7332","2.6","739.56","7.24","739.59","0.477","-26.8","0.1078"
"2440.0","248.32","0.7325","2.6","742.04","7.15","742.08","0.478","-26.779","0.1078"
"2450.0","248.05","0.7317","2.7","744.52","7.05","744.56","0.478","-26.74","0.1078"
"2460.0","247.79","0.7309","2.7","747.0","6.96","747.04","0.478","-26.658","0.1076"
"2470.0","247.53","0.7302","2.7","749.48","6.87","749.51","0.481","-26.754","0.1081"
"2480.0","247.26","0.7294","2.7","751.96","6.78","751.99","0.474","-26.334","0.1065"
"2490.0","247.0","0.7286","2.7","754.43","6.68","754.46","0.465","-25.761","0.1043"
"2500.0","246.74","0.7278","2.7","756.9","6.59","756.93","0.465","-25.729","0.1043"
"2510.0","246.47","0.7271","2.7","759.37","6.49","759.39","0.472","-26.041","0.1057"
"2520.0","246.21","0.7263","2.8","761.83","6.39","761.86","0.479","-26.355","0.107"
"2530.0","245.95","0.7255","2.8","764.29","6.29","764.32","0.484","-26.608","0.1082"
"2540.0","245.69","0.7248","2.8","766.75","6.19","766.78","0.484","-26.521","0.1079"
"2550.0","245.44","0.724","2.8","769.21","6.09","769.23","0.477","-26.063","0.1062"
"2560.0","245.19","0.7233","2.8","771.66","5.99","771.68","0.464","-25.312","0.1032"
"2570.0","244.94","0.7226","2.8","774.11","5.89","774.14","0.453","-24.691","0.1008"
"2580.0","244.68","0.7219","2.8","776.56","5.79","776.58","0.434","-23.583","0.0964"
"2590.0","244.44","0.7211","2.9","779.01","5.69","779.03","0.436","-23.62","0.0966"
"2600.0","244.2","0.7204","2.9","781.45","5.58","781.47","0.444","-24.003","0.0983"
"2610.0","243.96","0.7197","2.9","783.89","5.48","783.91","0.442","-23.859","0.0978"
"2620.0","243.73","0.7191","2.9","786.33","5.37","786.35","0.44","-23.703","0.0973"
"2630.0","243.51","0.7184","2.9","788.77","5.26","788.79","0.427","-22.961","0.0943"
"2640.0","243.29","0.7178","2.9","791.2","5.15","791.22","0.421","-22.579","0.0928"
"2650.0","243.05","0.7171","2.9","793.64","5.05","793.65","0.418","-22.377","0.0921"
"2660.0","242.82","0.7164","3.0","796.07","4.94","796.08","0.414","-22.114","0.0911"
"2670.0","242.59","0.7158","3.0","798.49","4.83","798.51","0.413","-22.049","0.0909"
"2680.0","242.36","0.7151","3.0","800.92","4.71","800.93","0.423","-22.529","0.093"
"2690.0","242.14","0.7144","3.0","803.34","4.6","803.36","0.44","-23.385","0.0966"
"2700.0","241.92","0.7138","3.0","805.76","4.49","805.78","0.432","-22.903","0.0947"
"2710.0","241.71","0.7132","3.0","808.18","4.37","808.2","0.424","-22.455","0.0929"
"2720.0","241.48","0.7125","3.0","810.6","4.26","810.61","0.412","-21.767","0.0901"
"2730.0","241.25","0.7119","3.1","813.01","4.14","813.02","0.403","-21.267","0.0882"
"2740.0","241.03","0.7112","3.1","815.43","4.03","815.44","0.409","-21.526","0.0893"
"2750.0","240.82","0.7106","3.1","817.84","3.91","817.85","0.397","-20.863","0.0866"
"2760.0","240.6","0.71","3.1","820.24","3.79","820.25","0.408","-21.365","0.0888"
"2770.0","240.39","0.7094","3.1","822.65","3.67","822.66","0.413","-21.594","0.0898"
"2780.0","240.19","0.7088","3.1","825.05","3.55","825.06","0.424","-22.168","0.0923"
"2790.0","239.96","0.7081","3.1","827.45","3.43","827.46","0.418","-21.782","0.0908"
"2800.0","239.74","0.7075","3.2","829.85","3.31","829.86","0.415","-21.585","0.09"
"2810.0","239.52","0.7068","3.2","832.25","3.19","832.26","0.424","-22.024","0.092"
"2820.0","239.3","0.7062","3.2","834.64","3.06","834.65","0.426","-22.102","0.0924"
"2830.0","239.08","0.7055","3.2","837.04","2.94","837.04","0.437","-22.597","0.0945"
"2840.0","238.84","0.7049","3.2","839.43","2.81","839.43","0.441","-22.772","0.0954"
"2850.0","238.63","0.7042","3.2","841.81","2.69","841.82","0.438","-22.555","0.0945"
"2860.0","238.39","0.7035","3.2","844.2","2.56","844.2","0.445","-22.891","0.096"
"2870.0","238.16","0.7029","3.3","846.58","2.43","846.59","0.446","-22.891","0.0961"
"2880.0","237.93","0.7022","3.3","848.96","2.3","848.97","0.447","-22.891","0.0962"
"2890.0","237.7","0.7015","3.3","851.34","2.17","851.35","0.448","-22.891","0.0963"
"2900.0","237.47","0.7009","3.3","853.72","2.04","853.72","0.449","-22.891","0.0964"
