0.0,329.89,0.9826,0.0,0.0,0.0,0.0,0.783,-81.983,0.2485
10.0,329.07,0.9801,0.0,3.29,0.17,3.3,0.787,-81.983,0.2491
20.0,328.25,0.9777,0.0,6.57,0.33,6.58,0.791,-81.983,0.2498
30.0,327.43,0.9752,0.0,9.85,0.49,9.86,0.795,-81.983,0.2504
40.0,326.61,0.9728,0.0,13.11,0.66,13.13,0.799,-81.983,0.251
50.0,325.79,0.9703,0.0,16.37,0.82,16.39,0.803,-81.983,0.2517
60.0,324.97,0.9679,0.1,19.62,0.98,19.65,0.807,-81.983,0.2523
70.0,324.15,0.9655,0.1,22.86,1.13,22.89,0.812,-81.983,0.2529
80.0,323.33,0.963,0.1,26.1,1.29,26.13,0.816,-81.983,0.2536
90.0,322.51,0.9606,0.1,29.32,1.45,29.36,0.82,-81.983,0.2542
100.0,321.69,0.9581,0.1,32.54,1.6,32.58,0.824,-81.983,0.2549
110.0,320.87,0.9557,0.1,35.75,1.75,35.79,0.828,-81.983,0.2555
120.0,320.04,0.9532,0.1,38.95,1.9,39.0,0.819,-80.689,0.2521
130.0,319.23,0.9508,0.1,42.14,2.05,42.19,0.811,-79.431,0.2488
140.0,318.44,0.9485,0.1,45.33,2.2,45.38,0.797,-77.68,0.2439
150.0,317.68,0.9462,0.1,48.5,2.35,48.56,0.783,-75.972,0.2392
160.0,316.89,0.9438,0.1,51.67,2.49,51.73,0.724,-69.963,0.2208
170.0,316.2,0.9418,0.2,54.84,2.64,54.9,0.744,-71.5,0.2261
180.0,315.5,0.9397,0.2,57.99,2.78,58.06,0.745,-71.335,0.2261
190.0,314.78,0.9375,0.2,61.14,2.92,61.21,0.722,-68.839,0.2187
200.0,314.07,0.9355,0.2,64.28,3.06,64.35,0.724,-68.694,0.2187
210.0,313.38,0.9334,0.2,67.42,3.2,67.49,0.743,-70.215,0.2241
220.0,312.69,0.9313,0.2,70.54,3.34,70.62,0.753,-70.823,0.2265
230.0,311.99,0.9293,0.2,73.66,3.48,73.75,0.747,-69.897,0.224
240.0,311.3,0.9272,0.2,76.78,3.61,76.86,0.742,-69.179,0.2222
