"TIME","VEL","VEL","ASPECT","X-DIST","Y-HEIGHT","SLANT","DRAG","ACCL","RETARD"
"1230.0","237.56","0.707","1.4","314.9","12.22","315.13","0.42","-22.894","0.0964"
"1240.0","237.34","0.7063","1.4","317.27","12.25","317.51","0.405","-22.005","0.0927"
"1250.0","237.11","0.7057","1.5","319.64","12.28","319.88","0.398","-21.619","0.0912"
"1260.0","236.89","0.705","1.5","322.02","12.31","322.25","0.399","-21.615","0.0912"
"1270.0","236.66","0.7043","1.5","324.38","12.34","324.62","0.413","-22.323","0.0943"
"1280.0","236.44","0.7037","1.5","326.75","12.37","326.98","0.421","-22.694","0.096"
"1290.0","236.22","0.703","1.5","329.11","12.4","329.35","0.43","-23.121","0.0979"
"1300.0","235.99","0.7023","1.5","331.48","12.42","331.71","0.445","-23.887","0.1012"
"1310.0","235.75","0.7016","1.5","333.83","12.45","334.07","0.444","-23.801","0.101"
"1320.0","235.51","0.7009","1.5","336.19","12.47","336.42","0.443","-23.663","0.1005"
"1330.0","235.27","0.7002","1.6","338.55","12.49","338.78","0.439","-23.443","0.0996"
"1340.0","235.04","0.6995","1.6","340.9","12.52","341.13","0.439","-23.376","0.0995"
"1350.0","234.81","0.6988","1.6","343.25","12.54","343.48","0.436","-23.173","0.0987"
"1360.0","234.59","0.6982","1.6","345.6","12.56","345.82","0.412","-21.836","0.0931"
"1370.0","234.37","0.6975","1.6","347.94","12.58","348.17","0.402","-21.3","0.0909"
"1380.0","234.15","0.6969","1.6","350.29","12.6","350.51","0.399","-21.09","0.0901"
"1390.0","233.94","0.6963","1.6","352.63","12.61","352.85","0.404","-21.291","0.091"
"1400.0","233.73","0.6956","1.7","354.97","12.63","355.19","0.401","-21.123","0.0904"
"1410.0","233.52","0.695","1.7","357.3","12.65","357.53","0.399","-20.991","0.0899"
"1420.0","233.31","0.6944","1.7","359.64","12.66","359.86","0.408","-21.408","0.0918"
"1430.0","233.1","0.6938","1.7","361.97","12.67","362.19","0.394","-20.654","0.0886"
"1440.0","232.89","0.6932","1.7","364.3","12.69","364.52","0.392","-20.469","0.0879"
"1450.0","232.68","0.6926","1.7","366.63","12.7","366.85","0.392","-20.478","0.088"
"1460.0","232.48","0.692","1.7","368.96","12.71","369.18","0.4","-20.841","0.0897"
"1470.0","232.27","0.6913","1.7","371.28","12.72","371.5","0.399","-20.74","0.0893"
"1480.0","232.07","0.6907","1.8","373.61","12.73","373.82","0.392","-20.357","0.0877"
"1490.0","231.86","0.6901","1.8","375.93","12.73","376.14","0.397","-20.564","0.0887"
"1500.0","231.65","0.6895","1.8","378.24","12.74","378.46","0.4","-20.656","0.0892"
"1510.0","231.44","0.6889","1.8","380.56","12.74","380.77","0.413","-21.282","0.092"
"1520.0","231.23","0.6883","1.8","382.88","12.75","383.09","0.41","-21.095","0.0912"
"1530.0","231.03","0.6877","1.8","385.19","12.75","385.4","0.406","-20.876","0.0904"
"1540.0","230.83","0.6871","1.8","387.5","12.76","387.71","0.396","-20.299","0.0879"
"1550.0","230.62","0.6865","1.9","389.81","12.76","390.02","0.38","-19.442","0.0843"
"1560.0","230.42","0.6859","1.9","392.11","12.76","392.32","0.379","-19.358","0.084"
"1570.0","230.23","0.6853","1.9","394.42","12.76","394.62","0.366","-18.706","0.0813"
"1580.0","230.04","0.6848","1.9","396.72","12.76","396.93","0.376","-19.175","0.0834"
"1590.0","229.85","0.6842","1.9","399.02","12.75","399.23","0.385","-19.563","0.0851"
"1600.0","229.67","0.6837","1.9","401.32","12.75","401.52","0.375","-19.012","0.0828"
"1610.0","229.47","0.6831","1.9","403.62","12.75","403.82","0.372","-18.828","0.0821"
"1620.0","229.28","0.6825","1.9","405.91","12.74","406.11","0.376","-19.017","0.0829"
"1630.0","229.09","0.6819","2.0","408.21","12.73","408.4","0.391","-19.742","0.0862"
"1640.0","228.89","0.6814","2.0","410.5","12.73","410.69","0.385","-19.408","0.0848"
"1650.0","228.71","0.6808","2.0","412.79","12.72","412.98","0.375","-18.841","0.0824"
"1660.0","228.52","0.6803","2.0","415.07","12.71","415.27","0.378","-18.986","0.0831"
"1670.0","228.32","0.6797","2.0","417.36","12.7","417.55","0.375","-18.775","0.0822"
"1680.0","228.13","0.6791","2.0","419.64","12.69","419.83","0.375","-18.743","0.0822"
"1690.0","227.94","0.6786","2.0","421.92","12.68","422.12","0.379","-18.905","0.0829"
"1700.0","227.76","0.678","2.1","424.2","12.66","424.39","0.384","-19.14","0.084"
"1710.0","227.57","0.6775","2.1","426.48","12.65","426.67","0.378","-18.832","0.0828"
"1720.0","227.39","0.6769","2.1","428.76","12.63","428.95","0.358","-17.808","0.0783"
"1730.0","227.2","0.6764","2.1","431.03","12.62","431.22","0.355","-17.595","0.0774"
"1740.0","227.03","0.6759","2.1","433.31","12.6","433.49","0.347","-17.187","0.0757"
"1750.0","226.84","0.6753","2.1","435.58","12.58","435.76","0.363","-17.955","0.0792"
"1760.0","226.66","0.6748","2.1","437.85","12.56","438.03","0.369","-18.206","0.0803"
"1770.0","226.49","0.6743","2.2","440.11","12.54","440.29","0.372","-18.33","0.0809"
"1780.0","226.31","0.6738","2.2","442.38","12.52","442.56","0.376","-18.485","0.0817"
"1790.0","226.12","0.6732","2.2","444.64","12.5","444.82","0.377","-18.526","0.0819"
"1800.0","225.93","0.6727","2.2","446.9","12.48","447.08","0.381","-18.682","0.0827"
"1810.0","225.75","0.6721","2.2","449.16","12.45","449.34","0.371","-18.145","0.0804"
"1820.0","225.57","0.6716","2.2","451.42","12.43","451.59","0.375","-18.307","0.0812"
"1830.0","225.4","0.6711","2.2","453.68","12.4","453.85","0.368","-17.915","0.0795"
"1840.0","225.22","0.6706","2.2","455.93","12.38","456.1","0.357","-17.373","0.0771"
"1850.0","225.04","0.67","2.3","458.19","12.35","458.35","0.341","-16.575","0.0737"
"1860.0","224.87","0.6695","2.3","460.44","12.32","460.6","0.353","-17.106","0.0761"
"1870.0","224.69","0.669","2.3","462.69","12.29","462.85","0.363","-17.593","0.0783"
"1880.0","224.51","0.6685","2.3","464.93","12.26","465.1","0.376","-18.19","0.081"
"1890.0","224.34","0.668","2.3","467.18","12.23","467.34","0.376","-18.157","0.0809"
"1900.0","224.16","0.6674","2.3","469.42","12.2","469.58","0.375","-18.079","0.0807"
"1910.0","223.98","0.6669","2.3","471.67","12.16","471.82","0.37","-17.781","0.0794"
"1920.0","223.8","0.6664","2.4","473.91","12.13","474.06","0.372","-17.835","0.0797"
"1930.0","223.62","0.6659","2.4","476.15","12.09","476.3","0.363","-17.374","0.0777"
"1940.0","223.45","0.6653","2.4","478.38","12.06","478.53","0.369","-17.643","0.079"
"1950.0","223.28","0.6648","2.4","480.62","12.02","480.77","0.369","-17.624","0.0789"
"1960.0","223.11","0.6643","2.4","482.85","11.98","483.0","0.357","-17.021","0.0763"
"1970.0","222.93","0.6638","2.4","485.08","11.94","485.23","0.356","-16.954","0.0761"
"1980.0","222.75","0.6633","2.4","487.31","11.9","487.46","0.357","-16.95","0.0761"
"1990.0","222.58","0.6628","2.5","489.54","11.86","489.69","0.374","-17.761","0.0798"
"2000.0","222.41","0.6623","2.5","491.77","11.82","491.91","0.372","-17.607","0.0792"
"2010.0","222.24","0.6618","2.5","493.99","11.78","494.13","0.372","-17.584","0.0791"
"2020.0","222.07","0.6613","2.5","496.22","11.73","496.36","0.372","-17.537","0.079"
"2030.0","221.89","0.6608","2.5","498.44","11.69","498.57","0.361","-17.0","0.0766"
"2040.0","221.71","0.6602","2.5","500.66","11.64","500.79","0.362","-17.043","0.0769"
"2050.0","221.55","0.6598","2.5","502.88","11.6","503.01","0.357","-16.762","0.0757"
"2060.0","221.38","0.6593","2.6","505.09","11.55","505.22","0.361","-16.92","0.0764"
"2070.0","221.22","0.6588","2.6","507.31","11.5","507.44","0.365","-17.074","0.0772"
"2080.0","221.05","0.6583","2.6","509.52","11.45","509.65","0.35","-16.336","0.0739"
"2090.0","220.88","0.6578","2.6","511.73","11.4","511.86","0.344","-16.059","0.0727"
"2100.0","220.72","0.6573","2.6","513.94","11.35","514.07","0.349","-16.273","0.0737"
"2110.0","220.55","0.6568","2.6","516.15","11.3","516.27","0.364","-16.927","0.0768"
"2120.0","220.37","0.6563","2.6","518.35","11.24","518.48","0.373","-17.288","0.0785"
"2130.0","220.21","0.6558","2.7","520.56","11.19","520.68","0.369","-17.109","0.0777"
"2140.0","220.05","0.6554","2.7","522.76","11.13","522.88","0.364","-16.84","0.0765"
"2150.0","219.87","0.6549","2.7","524.96","11.08","525.08","0.36","-16.64","0.0757"
"2160.0","219.7","0.6544","2.7","527.16","11.02","527.28","0.365","-16.808","0.0765"
"2170.0","219.53","0.6539","2.7","529.36","10.96","529.47","0.36","-16.544","0.0754"
"2180.0","219.37","0.6534","2.7","531.56","10.9","531.67","0.361","-16.565","0.0755"
"2190.0","219.21","0.6529","2.7","533.75","10.84","533.86","0.368","-16.878","0.077"
"2200.0","219.05","0.6524","2.8","535.94","10.78","536.05","0.358","-16.373","0.0748"
"2210.0","218.88","0.652","2.8","538.14","10.72","538.24","0.343","-15.678","0.0716"
"2220.0","218.72","0.6515","2.8","540.33","10.66","540.43","0.352","-16.06","0.0734"
"2230.0","218.56","0.651","2.8","542.51","10.59","542.62","0.365","-16.616","0.076"
"2240.0","218.39","0.6505","2.8","544.7","10.53","544.8","0.371","-16.857","0.0772"
"2250.0","218.23","0.65","2.8","546.89","10.46","546.99","0.368","-16.709","0.0766"
"2260.0","218.07","0.6496","2.8","549.07","10.4","549.17","0.371","-16.816","0.0771"
"2270.0","217.9","0.6491","2.9","551.25","10.33","551.35","0.358","-16.204","0.0744"
"2280.0","217.73","0.6486","2.9","553.43","10.26","553.52","0.356","-16.098","0.0739"
"2290.0","217.57","0.6481","2.9","555.61","10.19","555.7","0.353","-15.921","0.0732"
"2300.0","217.41","0.6476","2.9","557.78","10.12","557.88","0.356","-16.014","0.0737"
"2310.0","217.25","0.6472","2.9","559.96","10.05","560.05","0.368","-16.554","0.0762"
"2320.0","217.1","0.6467","2.9","562.13","9.98","562.22","0.345","-15.469","0.0713"
"2330.0","216.94","0.6463","2.9","564.3","9.91","564.39","0.336","-15.06","0.0694"
"2340.0","216.78","0.6458","3.0","566.47","9.83","566.56","0.337","-15.079","0.0696"
"2350.0","216.63","0.6453","3.0","568.64","9.76","568.73","0.352","-15.71","0.0725"
"2360.0","216.47","0.6449","3.0","570.81","9.68","570.89","0.363","-16.177","0.0747"
"2370.0","216.31","0.6444","3.0","572.98","9.61","573.06","0.358","-15.918","0.0736"
"2380.0","216.16","0.644","3.0","575.14","9.53","575.22","0.369","-16.387","0.0758"
"2390.0","215.99","0.6435","3.0","577.3","9.45","577.38","0.358","-15.869","0.0735"
"2400.0","215.83","0.643","3.0","579.46","9.37","579.54","0.36","-15.945","0.0739"
"2410.0","215.67","0.6425","3.1","581.62","9.29","581.7","0.357","-15.802","0.0733"
"2420.0","215.51","0.6421","3.1","583.78","9.21","583.85","0.362","-15.966","0.0741"
"2430.0","215.35","0.6416","3.1","585.93","9.13","586.01","0.365","-16.101","0.0748"
"2440.0","215.2","0.6412","3.1","588.09","9.04","588.16","0.349","-15.38","0.0715"
"2450.0","215.05","0.6407","3.1","590.24","8.96","590.31","0.336","-14.762","0.0687"
"2460.0","214.89","0.6403","3.1","592.39","8.87","592.46","0.337","-14.799","0.0689"
"2470.0","214.74","0.6398","3.2","594.54","8.79","594.61","0.345","-15.115","0.0704"
"2480.0","214.59","0.6394","3.2","596.69","8.7","596.75","0.346","-15.121","0.0705"
"2490.0","214.44","0.6389","3.2","598.84","8.61","598.9","0.355","-15.48","0.0722"
"2500.0","214.29","0.6385","3.2","600.98","8.53","601.04","0.364","-15.894","0.0742"
"2510.0","214.14","0.6381","3.2","603.13","8.44","603.19","0.345","-15.027","0.0702"
"2520.0","213.98","0.6376","3.2","605.27","8.35","605.33","0.345","-14.984","0.07"
"2530.0","213.83","0.6372","3.2","607.41","8.25","607.47","0.338","-14.651","0.0685"
"2540.0","213.68","0.6367","3.3","609.55","8.16","609.6","0.348","-15.087","0.0706"
"2550.0","213.53","0.6363","3.3","611.69","8.07","611.74","0.351","-15.186","0.0711"
"2560.0","213.39","0.6359","3.3","613.82","7.97","613.87","0.343","-14.807","0.0694"
"2570.0","213.24","0.6355","3.3","615.96","7.88","616.01","0.341","-14.71","0.069"
"2580.0","213.09","0.635","3.3","618.09","7.78","618.14","0.342","-14.706","0.069"
"2590.0","212.93","0.6346","3.3","620.22","7.69","620.27","0.357","-15.336","0.072"
"2600.0","212.78","0.6341","3.3","622.35","7.59","622.4","0.362","-15.543","0.0731"
"2610.0","212.63","0.6337","3.4","624.48","7.49","624.52","0.358","-15.323","0.0721"
"2620.0","212.49","0.6333","3.4","626.61","7.39","626.65","0.358","-15.302","0.072"
"2630.0","212.34","0.6328","3.4","628.73","7.29","628.77","0.338","-14.441","0.068"
"2640.0","212.19","0.6324","3.4","630.86","7.19","630.9","0.328","-13.959","0.0658"
"2650.0","212.05","0.632","3.4","632.98","7.09","633.02","0.323","-13.735","0.0648"
"2660.0","211.91","0.6316","3.4","635.1","6.98","635.14","0.336","-14.287","0.0674"
"2670.0","211.76","0.6312","3.5","637.22","6.88","637.26","0.348","-14.749","0.0697"
"2680.0","211.62","0.6307","3.5","639.34","6.77","639.37","0.339","-14.35","0.0678"
"2690.0","211.48","0.6303","3.5","641.45","6.67","641.49","0.334","-14.104","0.0667"
"2700.0","211.33","0.6299","3.5","643.57","6.56","643.6","0.338","-14.292","0.0676"
"2710.0","211.18","0.6295","3.5","645.68","6.45","645.71","0.357","-15.079","0.0714"
"2720.0","211.03","0.629","3.5","647.79","6.34","647.83","0.367","-15.481","0.0734"
"2730.0","210.88","0.6286","3.5","649.91","6.23","649.94","0.368","-15.461","0.0733"
"2740.0","210.74","0.6282","3.6","652.01","6.12","652.04","0.368","-15.441","0.0733"
"2750.0","210.59","0.6277","3.6","654.12","6.01","654.15","0.347","-14.541","0.0691"
"2760.0","210.44","0.6273","3.6","656.23","5.9","656.26","0.334","-13.953","0.0663"
"2770.0","210.3","0.6269","3.6","658.33","5.79","658.36","0.326","-13.622","0.0648"
"2780.0","210.16","0.6265","3.6","660.44","5.67","660.46","0.334","-13.937","0.0663"
"2790.0","210.02","0.6261","3.6","662.54","5.56","662.56","0.347","-14.464","0.0689"
"2800.0","209.88","0.6257","3.6","664.64","5.44","664.66","0.34","-14.134","0.0673"
"2810.0","209.74","0.6253","3.7","666.74","5.33","666.76","0.332","-13.785","0.0657"
"2820.0","209.6","0.6249","3.7","668.84","5.21","668.86","0.321","-13.309","0.0635"
"2830.0","209.46","0.6245","3.7","670.93","5.09","670.95","0.33","-13.638","0.0651"
"2840.0","209.32","0.624","3.7","673.03","4.97","673.05","0.337","-13.94","0.0666"
"2850.0","209.18","0.6236","3.7","675.12","4.85","675.14","0.336","-13.866","0.0663"
"2860.0","209.05","0.6233","3.7","677.21","4.73","677.23","0.339","-13.963","0.0668"
"2870.0","208.92","0.6229","3.8","679.3","4.61","679.32","0.331","-13.601","0.0651"
"2880.0","208.77","0.6225","3.8","681.39","4.48","681.41","0.334","-13.717","0.0657"
"2890.0","208.63","0.622","3.8","683.48","4.36","683.49","0.329","-13.491","0.0647"
"2900.0","208.5","0.6217","3.8","685.57","4.23","685.58","0.332","-13.605","0.0653"
"2910.0","208.36","0.6213","3.8","687.65","4.11","687.66","0.346","-14.166","0.068"
"2920.0","208.23","0.6209","3.8","689.74","3.98","689.75","0.339","-13.851","0.0665"
"2930.0","208.09","0.6205","3.8","691.82","3.85","691.83","0.33","-13.453","0.0647"
"2940.0","207.95","0.6201","3.9","693.9","3.72","693.91","0.333","-13.552","0.0652"
"2950.0","207.81","0.6197","3.9","695.98","3.59","695.99","0.35","-14.213","0.0684"
"2960.0","207.66","0.6192","3.9","698.06","3.46","698.07","0.362","-14.707","0.0708"
"2970.0","207.53","0.6188","3.9","700.13","3.33","700.14","0.35","-14.171","0.0683"
"2980.0","207.39","0.6184","3.9","702.21","3.2","702.22","0.347","-14.027","0.0676"
"2990.0","207.25","0.618","3.9","704.28","3.07","704.29","0.344","-13.879","0.067"
"3000.0","207.11","0.6176","4.0","706.35","2.93","706.36","0.333","-13.427","0.0648"
"3010.0","206.96","0.6172","4.0","708.43","2.8","708.43","0.339","-13.659","0.066"
"3020.0","206.83","0.6168","4.0","710.5","2.66","710.5","0.35","-14.087","0.0681"
"3030.0","206.69","0.6164","4.0","712.56","2.53","712.57","0.358","-14.373","0.0695"
