0.0,201.05,0.5949,0.0,0.0,0.0,0.0,0.318,-12.369,0.0615
10.0,200.93,0.5945,0.0,2.01,0.12,2.01,0.318,-12.369,0.0616
20.0,200.8,0.5942,0.0,4.01,0.23,4.02,0.319,-12.369,0.0616
30.0,200.68,0.5938,0.0,6.02,0.34,6.03,0.319,-12.369,0.0616
40.0,200.56,0.5934,0.1,8.02,0.46,8.03,0.32,-12.369,0.0617
50.0,200.43,0.5931,0.1,10.02,0.57,10.04,0.32,-12.369,0.0617
60.0,200.31,0.5927,0.1,12.02,0.68,12.04,0.321,-12.369,0.0618
70.0,200.19,0.5923,0.1,14.02,0.78,14.04,0.321,-12.369,0.0618
80.0,200.06,0.592,0.1,16.02,0.89,16.05,0.322,-12.369,0.0618
90.0,199.94,0.5916,0.1,18.02,1.0,18.05,0.322,-12.369,0.0619
100.0,199.82,0.5912,0.1,20.01,1.11,20.04,0.323,-12.369,0.0619
110.0,199.69,0.5909,0.2,22.01,1.21,22.04,0.323,-12.369,0.0619
120.0,199.57,0.5905,0.2,24.0,1.31,24.04,0.324,-12.369,0.062
130.0,199.44,0.5901,0.2,25.99,1.42,26.03,0.324,-12.369,0.062
140.0,199.32,0.5898,0.2,27.99,1.52,28.03,0.325,-12.369,0.0621
150.0,199.2,0.5894,0.2,29.98,1.62,30.02,0.325,-12.369,0.0621
160.0,199.07,0.589,0.2,31.96,1.72,32.01,0.33,-12.504,0.0628
170.0,198.92,0.5886,0.2,33.95,1.82,34.0,0.318,-12.052,0.0606
180.0,198.82,0.5883,0.3,35.94,1.91,35.99,0.332,-12.541,0.0631
190.0,198.7,0.5879,0.3,37.92,2.01,37.98,0.337,-12.706,0.0639
200.0,198.56,0.5875,0.3,39.91,2.11,39.96,0.346,-13.036,0.0657
210.0,198.43,0.5872,0.3,41.89,2.2,41.95,0.364,-13.667,0.0689
220.0,198.31,0.5868,0.3,43.87,2.29,43.93,0.356,-13.344,0.0673
230.0,198.17,0.5864,0.3,45.85,2.39,45.91,0.338,-12.663,0.0639
240.0,198.03,0.586,0.3,47.83,2.48,47.9,0.351,-13.134,0.0663
250.0,197.9,0.5856,0.4,49.81,2.57,49.87,0.352,-13.134,0.0664
260.0,197.77,0.5852,0.4,51.79,2.66,51.85,0.353,-13.134,0.0664
270.0,197.65,0.5848,0.4,53.76,2.74,53.83,0.348,-12.958,0.0656
280.0,197.52,0.5845,0.4,55.73,2.83,55.81,0.341,-12.677,0.0642
290.0,197.39,0.5841,0.4,57.71,2.92,57.78,0.325,-12.086,0.0612
300.0,197.26,0.5837,0.4,59.68,3.0,59.75,0.342,-12.674,0.0643
310.0,197.14,0.5833,0.4,61.65,3.09,61.73,0.348,-12.869,0.0653
320.0,196.99,0.5829,0.5,63.62,3.17,63.7,0.353,-13.018,0.0661
330.0,196.86,0.5825,0.5,65.59,3.25,65.67,0.349,-12.882,0.0654
340.0,196.74,0.5822,0.5,67.55,3.33,67.63,0.364,-13.368,0.068
350.0,196.61,0.5818,0.5,69.52,3.41,69.6,0.367,-13.475,0.0685
360.0,196.49,0.5814,0.5,71.48,3.49,71.57,0.361,-13.248,0.0674
370.0,196.36,0.581,0.5,73.44,3.57,73.53,0.345,-12.643,0.0644
380.0,196.23,0.5806,0.5,75.41,3.65,75.49,0.326,-11.97,0.061
390.0,196.1,0.5803,0.6,77.37,3.72,77.45,0.317,-11.631,0.0593
400.0,195.98,0.5799,0.6,79.32,3.8,79.42,0.32,-11.714,0.0598
410.0,195.86,0.5796,0.6,81.28,3.87,81.37,0.341,-12.412,0.0634
420.0,195.73,0.5792,0.6,83.24,3.94,83.33,0.353,-12.847,0.0656
430.0,195.61,0.5788,0.6,85.19,4.01,85.29,0.361,-13.1,0.067
440.0,195.47,0.5784,0.6,87.15,4.08,87.24,0.372,-13.456,0.0688
450.0,195.34,0.578,0.6,89.1,4.15,89.2,0.375,-13.544,0.0693
460.0,195.21,0.5776,0.7,91.05,4.22,91.15,0.374,-13.47,0.069
470.0,195.09,0.5773,0.7,93.0,4.29,93.1,0.349,-12.606,0.0646
480.0,194.97,0.5769,0.7,94.95,4.36,95.05,0.331,-11.953,0.0613
490.0,194.84,0.5766,0.7,96.9,4.42,97.0,0.322,-11.629,0.0597
500.0,194.72,0.5762,0.7,98.85,4.49,98.95,0.323,-11.633,0.0597
510.0,194.6,0.5758,0.7,100.79,4.55,100.9,0.318,-11.423,0.0587
520.0,194.48,0.5755,0.8,102.74,4.61,102.84,0.32,-11.496,0.0591
530.0,194.36,0.5751,0.8,104.68,4.67,104.79,0.333,-11.916,0.0613
540.0,194.24,0.5748,0.8,106.62,4.73,106.73,0.348,-12.408,0.0639
550.0,194.12,0.5744,0.8,108.57,4.79,108.67,0.357,-12.715,0.0655
560.0,194.01,0.5741,0.8,110.51,4.85,110.61,0.337,-12.004,0.0619
570.0,193.89,0.5738,0.8,112.44,4.91,112.55,0.312,-11.114,0.0573
580.0,193.78,0.5734,0.8,114.38,4.96,114.49,0.305,-10.863,0.0561
590.0,193.65,0.5731,0.9,116.32,5.02,116.43,0.326,-11.59,0.0599
600.0,193.52,0.5727,0.9,118.25,5.07,118.36,0.344,-12.174,0.0629
610.0,193.4,0.5723,0.9,120.19,5.13,120.3,0.362,-12.759,0.066
620.0,193.27,0.5719,0.9,122.12,5.18,122.23,0.381,-13.402,0.0693
630.0,193.14,0.5716,0.9,124.05,5.23,124.16,0.395,-13.855,0.0717
640.0,193.03,0.5712,0.9,125.98,5.28,126.09,0.383,-13.427,0.0696
650.0,192.91,0.5709,0.9,127.91,5.33,128.02,0.35,-12.297,0.0637
660.0,192.79,0.5705,1.0,129.84,5.38,129.95,0.312,-10.97,0.0569
670.0,192.67,0.5702,1.0,131.77,5.42,131.88,0.288,-10.121,0.0525
680.0,192.55,0.5698,1.0,133.69,5.47,133.8,0.3,-10.527,0.0547
690.0,192.43,0.5695,1.0,135.62,5.52,135.73,0.325,-11.377,0.0591
700.0,192.31,0.5691,1.0,137.54,5.56,137.65,0.353,-12.309,0.064
710.0,192.19,0.5688,1.0,139.46,5.6,139.58,0.381,-13.222,0.0688
720.0,192.06,0.5684,1.1,141.38,5.65,141.5,0.407,-14.074,0.0733
