"0.0","308.91","0.9109","0.0","0.0","0.0","0.0","0.619","-54.515","0.1765"
"10.0","308.37","0.9093","0.0","3.08","0.18","3.09","0.621","-54.515","0.1768"
"20.0","307.82","0.9077","0.0","6.16","0.35","6.17","0.623","-54.515","0.1771"
"30.0","307.28","0.9061","0.0","9.23","0.53","9.24","0.625","-54.515","0.1774"
"40.0","306.73","0.9045","0.0","12.29","0.7","12.31","0.628","-54.515","0.1777"
"50.0","306.18","0.9029","0.0","15.35","0.87","15.38","0.63","-54.515","0.1781"
"60.0","305.64","0.9013","0.1","18.41","1.04","18.44","0.632","-54.515","0.1784"
"70.0","305.09","0.8997","0.1","21.46","1.21","21.49","0.634","-54.515","0.1787"
"80.0","304.55","0.898","0.1","24.5","1.38","24.54","0.637","-54.515","0.179"
"90.0","304.0","0.8964","0.1","27.54","1.55","27.58","0.639","-54.515","0.1793"
"100.0","303.46","0.8948","0.1","30.57","1.71","30.62","0.641","-54.515","0.1796"
"110.0","302.91","0.8932","0.1","33.6","1.88","33.65","0.644","-54.515","0.18"
"120.0","302.38","0.8917","0.1","36.62","2.04","36.68","0.648","-54.659","0.1808"
"130.0","301.84","0.8901","0.1","39.64","2.2","39.7","0.654","-54.98","0.1822"
"140.0","301.32","0.8885","0.1","42.65","2.36","42.71","0.684","-57.305","0.1902"
"150.0","300.75","0.8869","0.1","45.65","2.52","45.72","0.686","-57.201","0.1902"
"160.0","300.19","0.8852","0.2","48.66","2.68","48.73","0.657","-54.619","0.182"
"170.0","299.67","0.8837","0.2","51.65","2.84","51.73","0.646","-53.508","0.1786"
"180.0","299.11","0.882","0.2","54.64","2.99","54.72","0.623","-51.406","0.1719"
"190.0","298.6","0.8805","0.2","57.63","3.15","57.71","0.632","-52.036","0.1743"
"200.0","298.05","0.8789","0.2","60.6","3.3","60.69","0.62","-50.833","0.1706"
"210.0","297.54","0.8774","0.2","63.58","3.45","63.67","0.615","-50.263","0.1689"
"220.0","297.05","0.876","0.2","66.55","3.6","66.65","0.621","-50.608","0.1704"
"230.0","296.56","0.8745","0.2","69.51","3.75","69.61","0.612","-49.672","0.1675"
"240.0","296.07","0.8731","0.2","72.47","3.9","72.58","0.614","-49.702","0.1679"
"250.0","295.59","0.8716","0.2","75.43","4.05","75.53","0.614","-49.505","0.1675"
"260.0","295.08","0.8701","0.3","78.38","4.19","78.49","0.605","-48.655","0.1649"
"270.0","294.58","0.8686","0.3","81.32","4.34","81.44","0.598","-47.907","0.1626"
"280.0","294.08","0.8672","0.3","84.26","4.48","84.38","0.612","-48.827","0.166"
"290.0","293.6","0.8658","0.3","87.2","4.62","87.32","0.626","-49.747","0.1694"
"300.0","293.1","0.8643","0.3","90.13","4.76","90.25","0.639","-50.613","0.1727"
"310.0","292.6","0.8628","0.3","93.05","4.9","93.18","0.642","-50.73","0.1734"
"320.0","292.1","0.8613","0.3","95.97","5.04","96.1","0.645","-50.787","0.1739"
"330.0","291.59","0.8599","0.3","98.89","5.18","99.02","0.646","-50.636","0.1737"
"340.0","291.09","0.8584","0.3","101.8","5.31","101.94","0.64","-50.011","0.1718"
"350.0","290.59","0.8569","0.3","104.7","5.45","104.84","0.641","-49.889","0.1717"
"360.0","290.09","0.8554","0.3","107.6","5.58","107.75","0.635","-49.321","0.17"
"370.0","289.6","0.854","0.4","110.5","5.71","110.65","0.634","-49.05","0.1694"
"380.0","289.12","0.8526","0.4","113.39","5.84","113.54","0.626","-48.283","0.167"
"390.0","288.63","0.8511","0.4","116.27","5.97","116.43","0.626","-48.075","0.1666"
